,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0.067_softmaxBeta2.5_6,"[466, 957, 1449, 1938, 2406, 2880, 3348, 3820, 4287, 4756, 5223, 5690, 6155, 6626, 7093]","[(11, 5), [10, 5], [10, 4], [9, 4], [8, 4], [7, 4], [7, 5], [7, 6], [6, 6], [5, 6], [5, 7], [5, 8], [4, 8], [4, 9], [4, 10], [3, 10]]","[(-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2]",1,"(11, 5)","(6, 13)","(3, 10)",10
1,noise0.067_softmaxBeta2.5_6,"[471, 932, 1407, 1879, 2373, 2831, 3288, 3786, 4247, 4741, 5202, 5694, 6155, 6649, 7111, 7602, 8060, 8555, 9016]","[(3, 11), [4, 12], [5, 12], [6, 12], [7, 12], [6, 13], [6, 12], [7, 12], [7, 11], [8, 11], [8, 10], [9, 10], [10, 10], [10, 9], [11, 9], [11, 8], [11, 7], [12, 7], [13, 7], [13, 6]]","[(0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1)]","[1, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 2, 2, 0]",2,"(3, 11)","(8, 1)","(13, 6)",6
2,noise0.067_softmaxBeta2.5_6,"[489, 947, 1443, 1905, 2420, 2874, 3359, 3813, 4258, 4741, 5194, 5679, 6135, 6614, 7066, 7550]","[(2, 13), [2, 12], [2, 11], [3, 11], [4, 11], [4, 10], [5, 10], [5, 9], [6, 9], [6, 8], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [6, 2], [7, 2]]","[(0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",0,"(2, 13)","(7, 2)","(13, 8)",10
3,noise0.067_softmaxBeta2.5_6,"[455, 907, 1382, 1859, 2321, 2787, 3250, 3711, 4174, 4662, 5123, 5585, 6049, 6511, 6976, 7437, 7901]","[(11, 11), [10, 11], [9, 11], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10], [4, 10], [4, 9], [3, 9], [4, 9], [4, 8], [4, 7], [4, 6], [3, 6], [2, 6], [1, 6]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0)]",[11],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1]",1,"(11, 11)","(1, 6)","(6, 1)",4
4,noise0.067_softmaxBeta2.5_6,"[460, 916, 1381, 1846, 2296, 2744, 3200, 3655, 4108, 4556, 5013, 5467, 5921, 6370]","[(2, 12), [3, 12], [3, 11], [4, 11], [5, 11], [5, 10], [5, 9], [6, 9], [7, 9], [7, 8], [8, 8], [9, 8], [10, 8], [11, 8], [11, 7]]","[(1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",0,"(2, 12)","(7, 3)","(11, 7)",4
5,noise0.067_softmaxBeta2.5_6,"[456, 916, 1390, 1891, 2350, 2806, 3261, 3716, 4166, 4617, 5071, 5526, 5985, 6442, 6897, 7364]","[(12, 11), [12, 10], [13, 10], [12, 10], [12, 9], [12, 8], [12, 7], [12, 6], [12, 5], [11, 5], [11, 4], [10, 4], [10, 3], [9, 3], [8, 3], [7, 3], [7, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1)]","[2, 3]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 2]",2,"(12, 11)","(3, 6)","(7, 2)",2
6,noise0.067_softmaxBeta2.5_6,"[461, 915, 1379, 1833, 2288, 2741, 3225, 3678, 4132, 4587, 5039, 5499, 5952, 6409, 6860, 7321, 7775]","[(1, 13), [0, 12], [1, 12], [2, 12], [3, 12], [4, 12], [4, 11], [4, 10], [5, 10], [6, 10], [7, 10], [7, 9], [8, 9], [9, 9], [10, 9], [11, 9], [12, 9], [12, 8]]","[(0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[1],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0]",1,"(1, 13)","(6, 2)","(12, 8)",4
7,noise0.067_softmaxBeta2.5_6,"[464, 921, 1396, 1865, 2358, 2818, 3275, 3737, 4195, 4657, 5120, 5582, 6032, 6494, 6954, 7414]","[(2, 11), [2, 10], [3, 10], [4, 10], [4, 9], [5, 9], [6, 9], [6, 8], [6, 7], [7, 7], [8, 7], [9, 8], [10, 8], [11, 8], [11, 7], [12, 7], [12, 6]]","[(0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1)]",[11],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 0]",1,"(2, 11)","(7, 1)","(12, 6)",6
8,noise0.067_softmaxBeta2.5_6,"[460, 919, 1393, 1862, 2325, 2783, 3246, 3703, 4164, 4625, 5084, 5545, 6007, 6466]","[(4, 11), [4, 10], [5, 10], [6, 10], [6, 9], [7, 9], [7, 9], [8, 9], [9, 9], [10, 9], [10, 8], [10, 7], [11, 7], [12, 7], [12, 6]]","[(0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0]",1,"(4, 11)","(9, 3)","(12, 6)",6
9,noise0.067_softmaxBeta2.5_6,"[464, 925, 1393, 1862, 2314, 2770, 3225, 3684, 4140, 4598, 5055, 5513, 5969, 6425, 6882, 7333, 7790, 8239, 8693, 9144, 9599, 10056]","[(13, 12), [12, 12], [12, 11], [12, 10], [12, 9], [11, 9], [10, 9], [9, 9], [8, 9], [7, 9], [6, 9], [5, 9], [5, 8], [6, 9], [7, 10], [7, 9], [6, 9], [6, 8], [5, 8], [4, 8], [3, 8], [3, 7], [2, 7]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0)]","[13, 14]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]",2,"(13, 12)","(2, 7)","(8, 1)",4
