,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0.067_softmaxBeta2.5_3,"[450, 901, 1357, 1820, 2269, 2719, 3165, 3612, 4063, 4510, 4960, 5404, 5852, 6301, 6749, 7194]","[(12, 1), [12, 2], [11, 2], [11, 3], [11, 2], [10, 2], [10, 3], [10, 4], [9, 4], [9, 5], [8, 5], [7, 5], [6, 5], [5, 5], [5, 6], [4, 6], [3, 6]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0)]",[4],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2]",1,"(12, 1)","(7, 10)","(3, 6)",10
1,noise0.067_softmaxBeta2.5_3,"[458, 909, 1366, 1818, 2280, 2725, 3171, 3627, 4080, 4537, 4991, 5447, 5904, 6358, 6817]","[(13, 4), [12, 4], [12, 5], [11, 5], [11, 6], [11, 6], [11, 7], [11, 8], [10, 8], [9, 8], [9, 9], [9, 10], [10, 11], [10, 12], [9, 12], [8, 12]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]","[5, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",2,"(13, 4)","(8, 12)","(5, 9)",6
2,noise0.067_softmaxBeta2.5_3,"[453, 911, 1370, 1833, 2286, 2738, 3187, 3641, 4096, 4546, 4999, 5451, 5903, 6353, 6804]","[(13, 13), [13, 12], [12, 12], [11, 12], [11, 11], [11, 10], [10, 10], [10, 9], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5], [9, 4], [8, 4], [8, 3]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 2]",0,"(13, 13)","(3, 8)","(8, 3)",10
3,noise0.067_softmaxBeta2.5_3,"[457, 946, 1416, 1884, 2341, 2794, 3249, 3703, 4161, 4613, 5070, 5525, 5982, 6434, 6887]","[(3, 1), [4, 1], [4, 2], [5, 2], [6, 2], [6, 3], [6, 4], [6, 5], [6, 6], [6, 7], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [8, 10]]","[(1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]",[10],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 0]",1,"(3, 1)","(12, 6)","(8, 10)",4
4,noise0.067_softmaxBeta2.5_3,"[461, 942, 1407, 1868, 2323, 2778, 3232, 3682, 4137, 4596, 5049, 5502, 5953]","[(2, 12), [3, 12], [4, 12], [4, 11], [5, 11], [5, 10], [5, 9], [5, 8], [6, 8], [6, 7], [7, 7], [7, 6], [7, 5], [7, 4]]","[(1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",0,"(2, 12)","(7, 4)","(10, 7)",4
5,noise0.067_softmaxBeta2.5_3,"[466, 927, 1412, 1900, 2365, 2829, 3293, 3753, 4217, 4675, 5139, 5596, 6060, 6524, 6989, 7457, 7922]","[(12, 1), [11, 0], [10, 0], [10, 1], [10, 2], [9, 2], [9, 3], [9, 4], [9, 5], [8, 5], [8, 6], [8, 7], [8, 8], [8, 9], [8, 10], [7, 10], [7, 11], [7, 12]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[1, 15]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",2,"(12, 1)","(7, 12)","(1, 6)",4
6,noise0.067_softmaxBeta2.5_3,"[467, 930, 1394, 1850, 2304, 2746, 3193, 3640, 4089, 4539, 4989, 5447, 5899, 6348, 6794]","[(13, 12), [13, 11], [13, 10], [12, 10], [11, 10], [11, 9], [11, 8], [11, 7], [11, 6], [11, 5], [11, 4], [10, 4], [10, 3], [9, 3], [8, 3], [8, 2]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 2]",0,"(13, 12)","(3, 7)","(8, 2)",6
7,noise0.067_softmaxBeta2.5_3,"[446, 892, 1357, 1823, 2274, 2719, 3164, 3617, 4065, 4514, 4957, 5409, 5855, 6317, 6774, 7233, 7694, 8153, 8615, 9073]","[(2, 2), [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [4, 6], [4, 7], [4, 6], [4, 5], [4, 6], [5, 6], [6, 6], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13], [7, 13]]","[(0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]","[8, 9]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0]",2,"(2, 2)","(13, 7)","(7, 13)",6
8,noise0.067_softmaxBeta2.5_3,"[468, 928, 1403, 1872, 2334, 2793, 3288, 3746, 4201, 4657, 5113, 5577, 6031, 6490, 6944, 7401]","[(13, 11), [12, 11], [12, 10], [11, 10], [11, 9], [11, 8], [11, 7], [10, 7], [9, 7], [8, 7], [8, 6], [7, 6], [6, 6], [5, 7], [5, 6], [4, 6], [3, 6]]","[(-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0)]",[13],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",1,"(13, 11)","(3, 6)","(8, 1)",10
9,noise0.067_softmaxBeta2.5_3,"[455, 910, 1369, 1837, 2294, 2747, 3205, 3659, 4116, 4569, 5027, 5480, 5933, 6387, 6840, 7293, 7747]","[(2, 12), [2, 11], [3, 11], [4, 11], [4, 10], [4, 9], [4, 10], [5, 10], [5, 9], [5, 8], [6, 8], [7, 8], [8, 8], [9, 8], [10, 8], [11, 8], [12, 8], [12, 7]]","[(0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0]",1,"(2, 12)","(7, 2)","(12, 7)",10
