,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0.067_softmaxBeta2.5_0,"[462, 947, 1395, 1845, 2295, 2741, 3191, 3641, 4092, 4541, 4990, 5441, 5895, 6345, 6796, 7254]","[(13, 13), [12, 13], [12, 12], [13, 13], [12, 13], [12, 12], [12, 11], [12, 10], [12, 9], [12, 8], [12, 7], [12, 6], [11, 6], [10, 6], [10, 5], [9, 5], [8, 5]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0)]",[3],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0]",1,"(13, 13)","(5, 8)","(8, 5)",4
1,noise0.067_softmaxBeta2.5_0,"[487, 943, 1409, 1881, 2334, 2794, 3250, 3704, 4160, 4616, 5073, 5526, 5983, 6438, 6897]","[(1, 2), [2, 2], [3, 2], [3, 3], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [7, 5], [7, 6], [8, 6], [9, 6], [10, 6], [10, 7], [11, 7]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1]",0,"(1, 2)","(11, 7)","(6, 12)",6
2,noise0.067_softmaxBeta2.5_0,"[462, 926, 1401, 1876, 2336, 2801, 3266, 3731, 4194, 4654, 5115, 5576, 6040, 6501, 6966]","[(10, 4), [10, 5], [10, 6], [10, 6], [9, 6], [8, 6], [8, 7], [7, 7], [7, 8], [6, 8], [6, 9], [6, 10], [6, 11], [5, 11], [5, 12], [5, 13]]","[(-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1)]","[1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1]",2,"(10, 4)","(5, 13)","(1, 9)",2
3,noise0.067_softmaxBeta2.5_0,"[457, 920, 1392, 1861, 2320, 2779, 3232, 3688, 4147, 4603, 5062, 5519, 5982, 6440, 6901]","[(12, 10), [12, 10], [12, 9], [12, 8], [11, 8], [10, 8], [9, 8], [9, 7], [9, 6], [9, 5], [8, 5], [8, 4], [8, 3], [7, 3], [7, 2], [7, 1]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1)]",[1],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2]",1,"(12, 10)","(3, 5)","(7, 1)",2
4,noise0.067_softmaxBeta2.5_0,"[453, 906, 1372, 1832, 2284, 2736, 3192, 3646, 4103, 4553, 5009, 5464, 5918, 6369]","[(11, 12), [10, 12], [9, 12], [8, 12], [7, 12], [6, 12], [5, 12], [5, 11], [5, 10], [5, 9], [4, 9], [3, 9], [3, 8], [3, 7], [2, 7]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1]",0,"(11, 12)","(2, 7)","(6, 3)",2
5,noise0.067_softmaxBeta2.5_0,"[449, 901, 1362, 1828, 2278, 2732, 3184, 3668, 4119, 4574, 5023, 5474, 5926, 6383, 6835, 7287]","[(12, 1), [11, 1], [11, 2], [10, 2], [10, 3], [9, 3], [9, 4], [9, 5], [8, 5], [9, 5], [8, 5], [8, 6], [8, 7], [7, 8], [7, 9], [7, 10], [7, 11]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[9, 13]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2,"(12, 1)","(7, 11)","(2, 6)",10
6,noise0.067_softmaxBeta2.5_0,"[464, 925, 1399, 1872, 2328, 2785, 3247, 3706, 4166, 4626, 5088, 5550]","[(10, 9), [10, 8], [9, 8], [9, 7], [8, 6], [7, 6], [7, 5], [6, 5], [6, 4], [5, 4], [4, 4], [3, 4], [2, 4]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[4],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1,"(10, 9)","(2, 4)","(5, 1)",10
7,noise0.067_softmaxBeta2.5_0,"[460, 919, 1385, 1851, 2301, 2753, 3204, 3656, 4106, 4558, 5012, 5489, 5938, 6385]","[(13, 2), [13, 3], [12, 3], [12, 4], [11, 4], [10, 4], [9, 4], [9, 5], [9, 6], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11], [8, 11]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",0,"(13, 2)","(8, 11)","(4, 7)",10
8,noise0.067_softmaxBeta2.5_0,"[470, 929, 1408, 1888, 2354, 2816, 3280, 3750, 4213, 4679, 5140, 5606, 6073, 6541]","[(9, 5), [8, 5], [7, 5], [8, 5], [7, 5], [7, 6], [7, 7], [6, 7], [6, 8], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 10]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]","[3, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0]",2,"(9, 5)","(4, 13)","(1, 10)",2
9,noise0.067_softmaxBeta2.5_0,"[464, 929, 1400, 1876, 2336, 2801, 3262, 3722, 4179, 4635, 5095, 5552, 6013, 6502]","[(11, 4), [10, 4], [9, 4], [9, 5], [9, 6], [8, 6], [7, 6], [7, 7], [7, 8], [6, 8], [5, 8], [4, 8], [4, 9], [3, 9], [2, 9]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2]",0,"(11, 4)","(6, 13)","(2, 9)",10
