,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0.067_softmaxBeta2.5_8,"[466, 949, 1424, 1891, 2347, 2805, 3263, 3721, 4176, 4638, 5093, 5556, 6015, 6477, 6936, 7394]","[(2, 1), [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [9, 1], [10, 1], [11, 1], [11, 2], [11, 3], [11, 4], [12, 4], [12, 5], [13, 5], [13, 6]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0]",0,"(2, 1)","(13, 6)","(7, 12)",2
1,noise0.067_softmaxBeta2.5_8,"[463, 917, 1391, 1861, 2352, 2808, 3271, 3728, 4190, 4646, 5104, 5561, 6019, 6475, 6930]","[(13, 3), [12, 3], [11, 3], [11, 4], [11, 5], [10, 5], [9, 5], [8, 5], [7, 5], [7, 6], [7, 7], [7, 8], [6, 8], [5, 8], [4, 8], [3, 8]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[11],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2]",1,"(13, 3)","(8, 13)","(3, 8)",2
2,noise0.067_softmaxBeta2.5_8,"[455, 907, 1371, 1829, 2309, 2754, 3206, 3654, 4103, 4550, 4997, 5449, 5899, 6350, 6793, 7245, 7693]","[(12, 12), [13, 13], [12, 13], [11, 13], [10, 13], [10, 12], [10, 11], [9, 11], [9, 10], [8, 11], [7, 11], [6, 11], [5, 11], [5, 10], [5, 9], [5, 8], [4, 8], [4, 7]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1)]","[1, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",2,"(12, 12)","(4, 7)","(7, 4)",4
3,noise0.067_softmaxBeta2.5_8,"[467, 928, 1399, 1866, 2313, 2762, 3219, 3680, 4139, 4591, 5036, 5480, 5925, 6367, 6824, 7284, 7746]","[(4, 11), [3, 10], [2, 10], [2, 9], [3, 9], [3, 8], [3, 7], [3, 6], [3, 5], [3, 4], [4, 4], [5, 4], [5, 3], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2]]","[(0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]","[1, 2]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",2,"(4, 11)","(9, 2)","(13, 6)",2
4,noise0.067_softmaxBeta2.5_8,"[458, 922, 1391, 1860, 2316, 2780, 3238, 3700, 4158, 4618, 5077, 5533, 5994, 6450, 6911]","[(3, 2), [3, 3], [3, 4], [4, 4], [5, 4], [5, 5], [5, 6], [5, 7], [6, 7], [6, 8], [6, 9], [7, 9], [7, 10], [8, 10], [8, 11], [8, 12]]","[(0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2, 2]",0,"(3, 2)","(13, 7)","(8, 12)",2
5,noise0.067_softmaxBeta2.5_8,"[454, 910, 1389, 1860, 2317, 2776, 3241, 3706, 4210, 4692, 5201, 5749, 6271]","[(9, 2), [9, 3], [8, 3], [7, 3], [7, 4], [7, 5], [6, 5], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [4, 9], [4, 10]]","[(-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1)]",[1],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1,"(9, 2)","(4, 10)","(1, 7)",10
6,noise0.067_softmaxBeta2.5_8,"[491, 1012, 1516, 2043, 2536, 3028, 3500, 3968, 4422, 4878, 5337, 5853, 6315, 6770, 7224, 7731]","[(13, 2), [13, 3], [12, 3], [12, 4], [11, 4], [10, 4], [10, 5], [9, 5], [9, 6], [9, 6], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[9],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]",1,"(13, 2)","(8, 12)","(3, 7)",10
7,noise0.067_softmaxBeta2.5_8,"[487, 954, 1430, 1905, 2370, 2833, 3294, 3756, 4218, 4680, 5146, 5607, 6069, 6529]","[(3, 11), [4, 11], [4, 10], [4, 9], [5, 9], [5, 8], [6, 7], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [8, 3], [8, 2], [8, 1]]","[(1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",1,"(3, 11)","(8, 1)","(13, 6)",6
8,noise0.067_softmaxBeta2.5_8,"[456, 909, 1377, 1841, 2328, 2784, 3240, 3695, 4150, 4606, 5060, 5520, 5981, 6436, 6894, 7353, 7870]","[(1, 2), [2, 2], [2, 3], [3, 3], [4, 3], [4, 4], [4, 5], [5, 5], [6, 5], [6, 5], [6, 6], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6], [12, 6], [12, 7]]","[(1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]",[9],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",1,"(1, 2)","(12, 7)","(6, 13)",4
9,noise0.067_softmaxBeta2.5_8,"[472, 936, 1456, 1936, 2408, 2878, 3353, 3819, 4287, 4804, 5294, 5767, 6231, 6690, 7218, 7698, 8168, 8640]","[(12, 2), [11, 2], [10, 2], [10, 3], [10, 4], [11, 4], [10, 4], [9, 4], [8, 4], [7, 4], [6, 4], [5, 4], [5, 5], [4, 5], [3, 5], [3, 6], [2, 6], [2, 7], [1, 7]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0)]",[5],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2]",1,"(12, 2)","(7, 13)","(1, 7)",6
