,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,specailnoise0.067_softmaxBeta2.5_5,"[478, 944, 1452, 1932, 2405, 2876, 3364, 3837, 4308, 4780, 5246, 5718, 6188, 6658, 7128]","[(1, 2), [2, 2], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6], [5, 6], [6, 6], [7, 6], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7]]","[(1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(1, 2)","(10, 7)","(6, 11)",10
1,specailnoise0.067_softmaxBeta2.5_5,"[477, 946, 1422, 1894, 2363, 2836, 3303, 3774, 4245, 4712, 5175, 5647, 6115, 6582, 7049]","[(1, 1), [2, 1], [2, 2], [2, 3], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [7, 5], [6, 6], [7, 6], [8, 6], [9, 6], [10, 6]]","[(1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(1, 1)","(10, 6)","(6, 10)",10
2,specailnoise0.067_softmaxBeta2.5_5,"[483, 964, 1445, 1959, 2436, 2912, 3411, 3891, 4365, 4843, 5318, 5795, 6268, 6758, 7245]","[(11, 1), [11, 2], [10, 2], [9, 2], [9, 3], [8, 3], [8, 4], [7, 4], [7, 5], [7, 6], [7, 7], [6, 6], [6, 7], [6, 8], [6, 9], [6, 10]]","[(0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(11, 1)","(6, 10)","(2, 6)",10
3,specailnoise0.067_softmaxBeta2.5_5,"[477, 948, 1426, 1904, 2382, 2890, 3368, 3850, 4323, 4793, 5269, 5742, 6216, 6693, 7180, 7654]","[(11, 1), [11, 2], [10, 2], [9, 2], [9, 3], [9, 4], [8, 4], [7, 4], [7, 5], [6, 5], [6, 6], [6, 7], [6, 6], [6, 7], [6, 8], [6, 9], [6, 10]]","[(0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(11, 1)","(6, 10)","(2, 6)",10
4,specailnoise0.067_softmaxBeta2.5_5,"[481, 957, 1437, 1916, 2388, 2865, 3373, 3853, 4333, 4812, 5289, 5768, 6243, 6727, 7216]","[(13, 3), [13, 4], [12, 4], [11, 4], [11, 5], [10, 5], [10, 6], [9, 6], [9, 7], [8, 7], [7, 7], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8]]","[(0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(13, 3)","(8, 12)","(4, 8)",10
5,specailnoise0.067_softmaxBeta2.5_5,"[484, 961, 1476, 1959, 2440, 2930, 3417, 3898, 4382, 4859, 5339, 5820, 6297, 6777, 7258]","[(2, 3), [2, 4], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7], [6, 8], [6, 9], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12]]","[(0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(2, 3)","(11, 8)","(7, 12)",10
6,specailnoise0.067_softmaxBeta2.5_5,"[480, 960, 1448, 1928, 2420, 2929, 3435, 3952, 4441, 4945, 5455, 5948, 6429, 6908, 7392]","[(4, 2), [5, 2], [6, 2], [6, 3], [6, 4], [6, 5], [7, 5], [7, 6], [8, 6], [8, 7], [8, 8], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7]]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1]",special,"(4, 2)","(13, 7)","(9, 11)",10
7,specailnoise0.067_softmaxBeta2.5_5,"[494, 986, 1466, 1986, 2507, 2984, 3460, 3942, 4417, 4893, 5369, 5845, 6320, 6797, 7270, 7745]","[(11, 2), [11, 3], [10, 3], [9, 3], [9, 4], [9, 5], [8, 5], [7, 5], [7, 6], [7, 7], [6, 7], [6, 8], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7]]","[(0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2]",special,"(11, 2)","(6, 11)","(2, 7)",10
8,specailnoise0.067_softmaxBeta2.5_5,"[490, 987, 1471, 1952, 2428, 2920, 3413, 3913, 4405, 4936, 5438, 5939, 6417, 6896, 7373]","[(1, 10), [2, 10], [2, 9], [2, 8], [3, 8], [4, 8], [4, 7], [5, 7], [5, 6], [6, 6], [7, 6], [6, 5], [6, 4], [6, 3], [6, 2], [6, 1]]","[(1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1]",special,"(1, 10)","(6, 1)","(10, 5)",10
9,specailnoise0.067_softmaxBeta2.5_5,"[472, 939, 1420, 1900, 2368, 2836, 3304, 3777, 4248, 4717, 5185, 5657, 6124, 6589, 7056, 7565]","[(13, 13), [12, 13], [12, 12], [12, 11], [11, 11], [10, 11], [10, 10], [9, 10], [9, 9], [9, 8], [8, 8], [8, 7], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1]",special,"(13, 13)","(4, 8)","(8, 4)",10
