,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,specailnoise0.067_softmaxBeta2.5_2,"[592, 1067, 1556, 2052, 2536, 3126, 3620, 4097, 4608, 5082, 5553, 6046, 6519, 7040, 7645]","[(1, 11), [1, 10], [1, 9], [2, 9], [3, 9], [3, 8], [3, 7], [4, 7], [5, 7], [5, 6], [5, 5], [6, 6], [7, 6], [8, 6], [9, 6], [10, 6]]","[(0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2]",special,"(1, 11)","(6, 2)","(10, 6)",10
1,specailnoise0.067_softmaxBeta2.5_2,"[558, 1131, 1705, 2263, 2784, 3265, 3743, 4248, 4760, 5262, 5749, 6245, 6730, 7207, 7702]","[(3, 2), [3, 3], [4, 3], [4, 4], [5, 4], [6, 4], [6, 5], [6, 6], [7, 6], [8, 6], [9, 6], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7]]","[(0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(3, 2)","(12, 7)","(8, 11)",10
2,specailnoise0.067_softmaxBeta2.5_2,"[503, 992, 1476, 1957, 2437, 2918, 3397, 3888, 4411, 4895, 5474, 6085, 6675, 7150, 7626, 8100]","[(11, 12), [10, 12], [9, 12], [9, 11], [9, 10], [9, 9], [8, 9], [8, 8], [7, 8], [7, 7], [6, 7], [6, 6], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(11, 12)","(2, 7)","(6, 3)",10
3,specailnoise0.067_softmaxBeta2.5_2,"[474, 977, 1455, 1928, 2409, 2900, 3385, 3901, 4443, 4923, 5427, 5897, 6392, 6885, 7365]","[(2, 13), [3, 13], [3, 12], [4, 12], [4, 11], [5, 11], [6, 11], [6, 10], [6, 9], [6, 8], [6, 7], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4]]","[(1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",special,"(2, 13)","(7, 4)","(11, 8)",10
4,specailnoise0.067_softmaxBeta2.5_2,"[485, 1042, 1525, 2003, 2575, 3051, 3537, 4034, 4609, 5102, 5762, 6240, 6715, 7197, 7681, 8198]","[(3, 2), [3, 3], [4, 3], [4, 4], [5, 4], [6, 4], [7, 4], [7, 5], [7, 6], [7, 7], [8, 7], [9, 7], [8, 7], [8, 8], [8, 9], [8, 10], [8, 11]]","[(0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2]",special,"(3, 2)","(12, 7)","(8, 11)",10
5,specailnoise0.067_softmaxBeta2.5_2,"[520, 1005, 1492, 1979, 2460, 2946, 3432, 3937, 4430, 5002, 5601, 6083, 6578, 7058, 7542]","[(10, 10), [9, 10], [8, 10], [8, 9], [8, 8], [7, 8], [7, 7], [7, 6], [6, 6], [5, 6], [4, 6], [5, 5], [4, 5], [3, 5], [2, 5], [1, 5]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(10, 10)","(1, 5)","(5, 1)",10
6,specailnoise0.067_softmaxBeta2.5_2,"[490, 973, 1469, 1954, 2435, 2944, 3429, 3912, 4397, 4876, 5359, 5841, 6326, 6808, 7289, 7772]","[(10, 4), [9, 4], [9, 5], [9, 6], [8, 6], [8, 7], [8, 8], [7, 8], [6, 8], [5, 8], [5, 9], [4, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9]]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(10, 4)","(5, 13)","(1, 9)",10
7,specailnoise0.067_softmaxBeta2.5_2,"[486, 970, 1488, 1974, 2461, 2959, 3456, 3945, 4522, 5093, 5566, 6037, 6506, 6978, 7450]","[(2, 1), [3, 1], [3, 2], [4, 2], [4, 3], [4, 4], [5, 4], [6, 4], [6, 5], [6, 6], [6, 7], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6]]","[(1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1]",special,"(2, 1)","(11, 6)","(7, 10)",10
8,specailnoise0.067_softmaxBeta2.5_2,"[483, 954, 1445, 1921, 2400, 2897, 3393, 3872, 4367, 4858, 5359, 5856, 6354, 6871, 7361]","[(13, 11), [13, 10], [12, 10], [12, 9], [11, 9], [10, 9], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5], [8, 6], [8, 5], [8, 4], [8, 3], [8, 2]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(13, 11)","(4, 6)","(8, 2)",10
9,specailnoise0.067_softmaxBeta2.5_2,"[481, 990, 1470, 1949, 2423, 2900, 3373, 3848, 4321, 4794, 5265, 5740, 6210, 6682, 7155]","[(3, 1), [4, 1], [4, 2], [5, 2], [5, 3], [5, 4], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [8, 6], [9, 6], [10, 6], [11, 6], [12, 6]]","[(1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(3, 1)","(12, 6)","(8, 10)",10
