,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,specailnoise0.067_softmaxBeta2.5_7,"[475, 951, 1443, 1980, 2478, 2951, 3418, 3891, 4365, 4836, 5311, 5800, 6339, 6812, 7286]","[(3, 1), [4, 1], [4, 2], [5, 2], [5, 3], [5, 4], [6, 4], [7, 4], [7, 5], [8, 5], [9, 5], [8, 6], [8, 7], [8, 8], [8, 9], [8, 10]]","[(1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2]",special,"(3, 1)","(12, 6)","(8, 10)",10
1,specailnoise0.067_softmaxBeta2.5_7,"[519, 991, 1473, 1946, 2420, 2888, 3360, 3832, 4304, 4774, 5256, 5735, 6208, 6678, 7147]","[(2, 1), [3, 1], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6]]","[(1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1]",special,"(2, 1)","(11, 6)","(7, 10)",10
2,specailnoise0.067_softmaxBeta2.5_7,"[486, 987, 1476, 1965, 2449, 2935, 3420, 3904, 4394, 4878, 5363, 5847, 6340, 6837, 7341, 7833]","[(10, 4), [10, 5], [10, 6], [9, 6], [8, 6], [8, 7], [8, 8], [7, 8], [6, 8], [5, 8], [5, 9], [4, 9], [5, 9], [5, 10], [5, 11], [5, 12], [5, 13]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1]",special,"(10, 4)","(5, 13)","(1, 9)",10
3,specailnoise0.067_softmaxBeta2.5_7,"[501, 972, 1450, 1928, 2400, 2871, 3341, 3814, 4286, 4757, 5231, 5705, 6194, 6688, 7171]","[(1, 2), [1, 3], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [5, 7], [5, 8], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11]]","[(0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(1, 2)","(10, 7)","(6, 11)",10
4,specailnoise0.067_softmaxBeta2.5_7,"[479, 958, 1442, 1923, 2402, 2880, 3374, 3900, 4399, 4878, 5358, 5836, 6316, 6794, 7274, 7753]","[(4, 12), [5, 12], [6, 12], [6, 11], [6, 10], [6, 9], [6, 8], [7, 8], [8, 8], [9, 8], [9, 7], [10, 7], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1]",special,"(4, 12)","(9, 3)","(13, 7)",10
5,specailnoise0.067_softmaxBeta2.5_7,"[474, 942, 1419, 1922, 2411, 2912, 3382, 3850, 4322, 4793, 5263, 5732, 6204, 6675, 7156, 7636]","[(1, 13), [2, 13], [2, 12], [3, 12], [3, 11], [4, 11], [5, 11], [5, 10], [5, 9], [6, 9], [6, 8], [6, 7], [6, 8], [6, 7], [6, 6], [6, 5], [6, 4]]","[(1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(1, 13)","(6, 4)","(10, 8)",10
6,specailnoise0.067_softmaxBeta2.5_7,"[483, 970, 1478, 1964, 2448, 2937, 3421, 3905, 4396, 4913, 5394, 5877, 6361, 6842, 7324]","[(3, 4), [3, 5], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6], [7, 7], [7, 8], [8, 8], [9, 8], [8, 9], [9, 9], [10, 9], [11, 9], [12, 9]]","[(0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(3, 4)","(12, 9)","(8, 13)",10
7,specailnoise0.067_softmaxBeta2.5_7,"[478, 952, 1429, 1909, 2449, 2933, 3439, 3940, 4419, 4896, 5373, 5848, 6325, 6800, 7274]","[(11, 1), [10, 1], [10, 2], [9, 2], [9, 3], [9, 4], [9, 5], [8, 5], [7, 5], [7, 6], [7, 7], [6, 6], [6, 7], [6, 8], [6, 9], [6, 10]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(11, 1)","(6, 10)","(2, 6)",10
8,specailnoise0.067_softmaxBeta2.5_7,"[504, 977, 1455, 1935, 2411, 2888, 3373, 3859, 4337, 4811, 5288, 5768, 6267, 6742, 7221]","[(1, 4), [2, 4], [2, 5], [3, 5], [3, 6], [4, 6], [4, 7], [5, 7], [5, 8], [5, 9], [5, 10], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13]]","[(1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(1, 4)","(10, 9)","(6, 13)",10
9,specailnoise0.067_softmaxBeta2.5_7,"[479, 960, 1448, 1935, 2412, 2893, 3371, 3878, 4355, 4832, 5309, 5790, 6269, 6747, 7223]","[(13, 10), [12, 10], [11, 10], [11, 9], [11, 8], [11, 7], [11, 6], [10, 6], [9, 6], [9, 5], [9, 4], [8, 5], [7, 5], [6, 5], [5, 5], [4, 5]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1]",special,"(13, 10)","(4, 5)","(8, 1)",10
