,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,specailnoise0.067_softmaxBeta2.5_1,"[575, 1177, 1765, 2261, 2782, 3308, 3906, 4491, 4975, 5456, 5939, 6433, 6922, 7642, 8230]","[(11, 4), [10, 4], [9, 4], [9, 5], [9, 6], [8, 6], [8, 7], [7, 7], [7, 8], [6, 8], [5, 8], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(11, 4)","(6, 13)","(2, 9)",10
1,specailnoise0.067_softmaxBeta2.5_1,"[576, 1072, 1625, 2116, 2605, 3081, 3560, 4043, 4521, 4999, 5479, 5964, 6441, 6918, 7394]","[(13, 4), [13, 5], [12, 5], [12, 6], [11, 6], [10, 6], [10, 7], [9, 7], [9, 8], [8, 8], [7, 8], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2]",special,"(13, 4)","(8, 13)","(4, 9)",10
2,specailnoise0.067_softmaxBeta2.5_1,"[483, 960, 1449, 1928, 2406, 2884, 3369, 3893, 4387, 4885, 5370, 5846, 6330, 6820, 7349]","[(1, 4), [1, 5], [2, 5], [3, 5], [3, 6], [3, 7], [4, 7], [4, 8], [5, 8], [6, 8], [7, 8], [6, 9], [7, 9], [8, 9], [9, 9], [10, 9]]","[(0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(1, 4)","(10, 9)","(6, 13)",10
3,specailnoise0.067_softmaxBeta2.5_1,"[482, 965, 1461, 1955, 2451, 2938, 3450, 3987, 4481, 4966, 5447, 5988, 6504, 7096, 7657]","[(4, 11), [5, 11], [5, 10], [6, 10], [6, 9], [6, 8], [7, 8], [7, 7], [8, 7], [8, 6], [8, 5], [9, 6], [10, 6], [11, 6], [12, 6], [13, 6]]","[(1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2]",special,"(4, 11)","(9, 2)","(13, 6)",10
4,specailnoise0.067_softmaxBeta2.5_1,"[679, 1428, 2097, 2652, 3141, 3649, 4133, 4627, 5138, 5625, 6172, 6659, 7168, 7676, 8188]","[(4, 11), [4, 10], [5, 10], [6, 10], [6, 9], [7, 9], [7, 8], [7, 7], [8, 7], [9, 7], [10, 7], [9, 6], [10, 6], [11, 6], [12, 6], [13, 6]]","[(0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(4, 11)","(9, 2)","(13, 6)",10
5,specailnoise0.067_softmaxBeta2.5_1,"[479, 954, 1441, 1923, 2462, 2943, 3431, 3908, 4381, 4856, 5363, 5849, 6350, 6839, 7362]","[(12, 12), [11, 12], [10, 12], [10, 11], [10, 10], [9, 10], [9, 9], [8, 9], [8, 8], [8, 7], [8, 6], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2]",special,"(12, 12)","(3, 7)","(7, 3)",10
6,specailnoise0.067_softmaxBeta2.5_1,"[495, 969, 1471, 1985, 2502, 2988, 3460, 3932, 4404, 4884, 5387, 5905, 6379, 6910, 7383, 7874]","[(1, 12), [1, 11], [1, 10], [2, 10], [3, 10], [3, 9], [3, 8], [4, 8], [5, 8], [5, 7], [6, 7], [6, 6], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7]]","[(0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2]",special,"(1, 12)","(6, 3)","(10, 7)",10
7,specailnoise0.067_softmaxBeta2.5_1,"[491, 1001, 1593, 2105, 2590, 3080, 3563, 4053, 4558, 5051, 5533, 6015, 6495, 6986, 7474]","[(13, 2), [12, 2], [11, 2], [11, 3], [11, 4], [11, 5], [10, 5], [10, 6], [9, 6], [9, 7], [9, 8], [8, 7], [8, 8], [8, 9], [8, 10], [8, 11]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(13, 2)","(8, 11)","(4, 7)",10
8,specailnoise0.067_softmaxBeta2.5_1,"[509, 1002, 1597, 2105, 2668, 3248, 3723, 4202, 4675, 5152, 5648, 6155, 6625, 7218, 7787]","[(1, 2), [1, 3], [1, 4], [2, 4], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [5, 7], [5, 8], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 1]",special,"(1, 2)","(10, 7)","(6, 11)",10
9,specailnoise0.067_softmaxBeta2.5_1,"[586, 1086, 1607, 2107, 2589, 3069, 3548, 4027, 4507, 5075, 5559, 6051, 6533, 7013, 7498]","[(12, 10), [12, 9], [12, 8], [11, 8], [10, 8], [10, 7], [9, 7], [9, 6], [8, 6], [8, 5], [8, 4], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(12, 10)","(3, 5)","(7, 1)",10
