,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,specailnoise0.067_softmaxBeta2.5_9,"[483, 959, 1441, 1923, 2404, 2883, 3362, 3839, 4339, 4818, 5298, 5778, 6254, 6736, 7215]","[(10, 2), [9, 2], [8, 2], [8, 3], [8, 4], [7, 4], [6, 4], [6, 5], [6, 6], [6, 7], [6, 8], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2]",special,"(10, 2)","(5, 11)","(1, 7)",10
1,specailnoise0.067_softmaxBeta2.5_9,"[486, 965, 1452, 1940, 2433, 2918, 3398, 3879, 4356, 4832, 5312, 5790, 6273, 6750, 7228]","[(4, 12), [4, 11], [4, 10], [5, 10], [6, 10], [6, 9], [6, 8], [7, 8], [8, 8], [9, 8], [10, 8], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7]]","[(0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(4, 12)","(9, 3)","(13, 7)",10
2,specailnoise0.067_softmaxBeta2.5_9,"[480, 956, 1452, 1973, 2451, 2969, 3493, 3995, 4488, 4986, 5474, 5975, 6451, 6931, 7413]","[(2, 4), [2, 5], [3, 5], [3, 6], [4, 6], [5, 6], [6, 6], [6, 7], [6, 8], [7, 8], [8, 8], [7, 9], [8, 9], [9, 9], [10, 9], [11, 9]]","[(0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(2, 4)","(11, 9)","(7, 13)",10
3,specailnoise0.067_softmaxBeta2.5_9,"[477, 955, 1434, 1939, 2423, 2902, 3377, 3857, 4332, 4809, 5282, 5763, 6238, 6715, 7187]","[(4, 13), [4, 12], [5, 12], [6, 12], [6, 11], [6, 10], [6, 9], [7, 9], [8, 9], [9, 9], [10, 9], [9, 8], [9, 7], [9, 6], [9, 5], [9, 4]]","[(0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1]",special,"(4, 13)","(9, 4)","(13, 8)",10
4,specailnoise0.067_softmaxBeta2.5_9,"[479, 956, 1481, 1993, 2495, 2992, 3479, 3968, 4448, 4926, 5404, 5880, 6368, 6865, 7341]","[(12, 10), [12, 9], [12, 8], [11, 8], [10, 8], [9, 8], [9, 7], [9, 6], [8, 6], [8, 5], [8, 4], [7, 5], [6, 5], [5, 5], [4, 5], [3, 5]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1]",special,"(12, 10)","(3, 5)","(7, 1)",10
5,specailnoise0.067_softmaxBeta2.5_9,"[478, 960, 1443, 1923, 2401, 2875, 3354, 3831, 4311, 4788, 5270, 5755, 6233, 6709, 7189]","[(10, 12), [9, 12], [9, 11], [9, 10], [8, 10], [8, 9], [7, 9], [6, 9], [6, 8], [6, 7], [6, 6], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1]",special,"(10, 12)","(1, 7)","(5, 3)",10
6,specailnoise0.067_softmaxBeta2.5_9,"[488, 963, 1453, 1934, 2404, 2891, 3376, 3888, 4361, 4837, 5310, 5785, 6284, 6768, 7243]","[(3, 13), [3, 12], [4, 12], [4, 11], [5, 11], [5, 10], [5, 9], [6, 9], [7, 9], [8, 9], [9, 9], [8, 8], [8, 7], [8, 6], [8, 5], [8, 4]]","[(0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1]",special,"(3, 13)","(8, 4)","(12, 8)",10
7,specailnoise0.067_softmaxBeta2.5_9,"[488, 988, 1477, 1958, 2433, 2908, 3384, 3861, 4338, 4812, 5288, 5762, 6237, 6717, 7192]","[(11, 2), [11, 3], [11, 4], [10, 4], [9, 4], [9, 5], [8, 5], [8, 6], [7, 6], [6, 6], [5, 6], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2]",special,"(11, 2)","(6, 11)","(2, 7)",10
8,specailnoise0.067_softmaxBeta2.5_9,"[486, 971, 1460, 1946, 2432, 2916, 3400, 3884, 4401, 4885, 5376, 5860, 6351, 6855, 7339]","[(4, 4), [5, 4], [5, 5], [5, 6], [6, 6], [7, 6], [7, 7], [8, 7], [8, 8], [9, 8], [10, 8], [9, 9], [9, 10], [9, 11], [9, 12], [9, 13]]","[(1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2]",special,"(4, 4)","(13, 9)","(9, 13)",10
9,specailnoise0.067_softmaxBeta2.5_9,"[473, 942, 1419, 1893, 2367, 2840, 3313, 3783, 4255, 4725, 5216, 5720, 6218, 6687, 7158]","[(1, 2), [1, 3], [2, 3], [2, 4], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11]]","[(0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2]",special,"(1, 2)","(10, 7)","(6, 11)",10
