,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,softmaxBeta2.5_6,"[417, 815, 1221, 1640, 2044, 2445, 2841, 3240, 3645, 4041, 4438, 4836, 5231, 5627, 6024, 6419]","[(11, 11), [11, 10], [11, 9], [10, 9], [9, 9], [8, 9], [7, 9], [6, 9], [5, 9], [5, 8], [4, 8], [3, 8], [3, 7], [2, 7], [1, 7], [1, 6], [1, 5]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],0,"(11, 11)","(1, 5)","(5, 1)",2
1,softmaxBeta2.5_6,"[393, 785, 1182, 1591, 1989, 2380, 2770, 3195, 3588, 3979, 4373, 4762, 5154, 5547, 5937, 6330]","[(12, 13), [12, 12], [12, 11], [11, 11], [10, 11], [10, 10], [9, 10], [9, 9], [9, 8], [8, 8], [8, 7], [7, 7], [7, 6], [6, 6], [6, 5], [6, 4], [6, 3]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1)]",[],0,"(12, 13)","(2, 7)","(6, 3)",2
2,softmaxBeta2.5_6,"[389, 777, 1167, 1572, 1965, 2350, 2738, 3125, 3510, 3898, 4286, 4674, 5062, 5448, 5836, 6222]","[(1, 13), [2, 13], [3, 13], [3, 12], [3, 11], [4, 11], [5, 11], [6, 11], [7, 11], [7, 10], [8, 10], [9, 10], [9, 9], [9, 8], [10, 8], [10, 7], [11, 7]]","[(1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0)]",[],0,"(1, 13)","(7, 3)","(11, 7)",6
3,softmaxBeta2.5_6,"[392, 785, 1180, 1619, 2017, 2408, 2800, 3193, 3586, 3978, 4370, 4761, 5153, 5547, 5939, 6330, 6722, 7113]","[(13, 13), [12, 13], [11, 13], [11, 12], [11, 11], [11, 10], [10, 10], [10, 9], [10, 8], [10, 7], [9, 7], [9, 6], [8, 6], [8, 5], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(13, 13)","(1, 7)","(7, 1)",2
4,softmaxBeta2.5_6,"[392, 782, 1205, 1612, 2003, 2392, 2780, 3168, 3560, 3951, 4341, 4730, 5118, 5508, 5898]","[(13, 2), [13, 3], [12, 3], [12, 4], [12, 5], [12, 6], [12, 7], [12, 8], [11, 8], [11, 9], [10, 9], [9, 9], [9, 10], [8, 10], [7, 10], [7, 11]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1)]",[],0,"(13, 2)","(7, 11)","(4, 8)",4
5,softmaxBeta2.5_6,"[393, 786, 1179, 1588, 1984, 2376, 2768, 3159, 3551, 3942, 4333, 4727, 5117, 5510, 5901, 6291, 6683, 7075]","[(13, 13), [13, 12], [13, 11], [12, 11], [11, 11], [11, 10], [11, 9], [11, 8], [11, 7], [11, 6], [10, 6], [10, 5], [10, 4], [10, 3], [9, 3], [8, 3], [8, 2], [8, 1], [7, 1]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0)]",[],0,"(13, 13)","(1, 7)","(7, 1)",6
6,softmaxBeta2.5_6,"[392, 782, 1174, 1579, 1970, 2381, 2763, 3146, 3531, 3913, 4294, 4675, 5054, 5435, 5817, 6197, 6581]","[(13, 13), [13, 12], [12, 12], [12, 11], [12, 10], [11, 10], [10, 10], [9, 10], [8, 10], [8, 9], [7, 9], [6, 9], [6, 8], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(13, 13)","(2, 7)","(7, 2)",4
7,softmaxBeta2.5_6,"[384, 765, 1146, 1553, 1942, 2321, 2702, 3080, 3457, 3836, 4215, 4596, 4974, 5352, 5763]","[(13, 12), [13, 11], [12, 11], [12, 10], [12, 9], [12, 8], [12, 7], [12, 6], [12, 5], [11, 5], [11, 4], [10, 4], [9, 4], [8, 4], [8, 3], [7, 3]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0)]",[],0,"(13, 12)","(4, 6)","(7, 3)",4
8,softmaxBeta2.5_6,"[384, 763, 1147, 1554, 1942, 2323, 2701, 3080, 3461, 3840, 4221, 4605, 4988, 5371, 5753, 6135, 6515]","[(2, 1), [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [5, 4], [6, 4], [7, 4], [8, 4], [8, 5], [8, 6], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7]]","[(1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],0,"(2, 1)","(13, 7)","(8, 12)",4
9,softmaxBeta2.5_6,"[379, 756, 1135, 1539, 1926, 2302, 2683, 3063, 3444, 3824, 4201, 4580, 4959, 5338, 5719]","[(1, 2), [2, 2], [3, 2], [3, 3], [3, 4], [4, 4], [5, 4], [5, 5], [5, 6], [6, 6], [6, 7], [7, 7], [7, 8], [8, 8], [9, 8], [10, 8]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0)]",[],0,"(1, 2)","(10, 8)","(7, 11)",6
10,softmaxBeta2.5_6,"[411, 794, 1179, 1587, 1977, 2358, 2740, 3124, 3504, 3888, 4269, 4647, 5030, 5410, 5791, 6171]","[(2, 13), [2, 12], [3, 12], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7], [3, 6], [4, 6], [5, 6], [5, 5], [5, 4], [5, 3], [6, 3], [7, 3], [8, 3]]","[(0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]",[],0,"(2, 13)","(8, 3)","(12, 7)",4
11,softmaxBeta2.5_6,"[383, 764, 1148, 1555, 1948, 2332, 2716, 3101, 3485, 3869, 4252, 4634, 5017, 5401, 5786, 6168, 6551]","[(13, 12), [13, 11], [13, 10], [12, 10], [12, 9], [12, 8], [12, 7], [12, 6], [12, 5], [12, 4], [11, 4], [11, 3], [11, 2], [11, 1], [10, 1], [9, 1], [8, 1], [7, 1]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(13, 12)","(2, 6)","(7, 1)",4
12,softmaxBeta2.5_6,"[389, 772, 1161, 1570, 1960, 2342, 2724, 3108, 3492, 3873, 4258, 4640, 5050, 5433, 5815, 6197, 6579, 6959]","[(13, 13), [13, 12], [12, 12], [11, 12], [10, 12], [9, 12], [8, 12], [7, 12], [7, 11], [6, 11], [6, 10], [5, 10], [5, 9], [4, 9], [4, 8], [4, 7], [3, 7], [2, 7], [1, 7]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(13, 13)","(1, 7)","(7, 1)",4
13,softmaxBeta2.5_6,"[387, 769, 1157, 1566, 1957, 2341, 2726, 3109, 3492, 3874, 4258, 4640, 5023, 5407, 5789, 6172, 6556, 6938]","[(13, 1), [13, 2], [13, 3], [12, 3], [12, 4], [11, 4], [10, 4], [10, 5], [9, 5], [8, 5], [8, 6], [8, 7], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13]]","[(0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],0,"(13, 1)","(7, 13)","(1, 7)",4
14,softmaxBeta2.5_6,"[388, 775, 1163, 1570, 1959, 2353, 2737, 3125, 3511, 3894, 4279, 4664, 5077, 5463, 5847]","[(4, 13), [5, 13], [5, 12], [6, 12], [7, 12], [7, 11], [7, 10], [7, 9], [8, 9], [8, 8], [8, 7], [9, 7], [9, 6], [10, 6], [10, 5], [10, 4]]","[(1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1)]",[],0,"(4, 13)","(10, 4)","(13, 7)",4
15,softmaxBeta2.5_6,"[385, 766, 1149, 1556, 1948, 2335, 2723, 3110, 3497, 3883, 4269, 4654, 5040, 5425, 5810]","[(1, 12), [1, 11], [1, 10], [2, 10], [3, 10], [3, 9], [3, 8], [3, 7], [3, 6], [4, 6], [4, 5], [4, 4], [5, 4], [5, 3], [6, 3], [7, 3]]","[(0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0)]",[],0,"(1, 12)","(7, 3)","(10, 6)",2
16,softmaxBeta2.5_6,"[395, 789, 1189, 1606, 2006, 2397, 2790, 3180, 3604, 3995, 4390, 4786, 5180, 5574, 5967]","[(11, 4), [10, 4], [9, 4], [9, 5], [9, 6], [9, 7], [9, 8], [8, 8], [7, 8], [7, 9], [7, 10], [6, 10], [5, 10], [4, 10], [3, 10], [2, 10]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(11, 4)","(5, 13)","(2, 10)",6
17,softmaxBeta2.5_6,"[393, 783, 1177, 1589, 1986, 2377, 2769, 3161, 3553, 3945, 4332, 4725, 5117, 5507, 5897, 6285]","[(11, 1), [10, 1], [9, 1], [9, 2], [9, 3], [8, 3], [7, 3], [6, 3], [5, 3], [5, 4], [5, 5], [4, 5], [3, 5], [2, 5], [2, 6], [1, 6], [1, 7]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1)]",[],0,"(11, 1)","(5, 11)","(1, 7)",2
18,softmaxBeta2.5_6,"[393, 787, 1181, 1597, 1996, 2388, 2781, 3174, 3566, 3958, 4379, 4775, 5167, 5559, 5953, 6348]","[(1, 3), [1, 4], [2, 4], [2, 5], [2, 6], [3, 6], [4, 6], [4, 7], [5, 7], [5, 8], [5, 9], [6, 9], [6, 10], [6, 11], [7, 11], [7, 12], [7, 13]]","[(0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1)]",[],0,"(1, 3)","(11, 9)","(7, 13)",4
19,softmaxBeta2.5_6,"[396, 788, 1187, 1602, 2001, 2396, 2789, 3183, 3576, 3969, 4361, 4754, 5145, 5536, 5930, 6322, 6714]","[(12, 2), [11, 2], [10, 2], [10, 3], [10, 4], [9, 4], [9, 5], [9, 6], [8, 6], [7, 6], [7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [3, 8], [2, 8], [1, 8]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(12, 2)","(6, 13)","(1, 8)",2
20,softmaxBeta2.5_6,"[394, 786, 1181, 1598, 1994, 2388, 2778, 3171, 3563, 3953, 4345, 4736, 5128, 5520, 5910, 6303, 6695, 7085]","[(1, 1), [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [3, 9], [3, 10], [4, 10], [4, 11], [5, 11], [5, 12], [6, 12], [7, 12], [7, 13]]","[(1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1)]",[],0,"(1, 1)","(13, 7)","(7, 13)",4
21,softmaxBeta2.5_6,"[394, 785, 1180, 1590, 2013, 2401, 2789, 3179, 3566, 3953, 4343, 4732, 5121, 5509, 5898, 6289, 6678]","[(1, 13), [1, 12], [1, 11], [1, 10], [1, 9], [1, 8], [1, 7], [2, 7], [2, 6], [2, 5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [7, 3], [7, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1)]",[],0,"(1, 13)","(7, 2)","(12, 7)",2
