,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,softmaxBeta2.5_11,"[398, 795, 1198, 1618, 2020, 2411, 2809, 3209, 3603, 4001, 4393, 4791, 5185, 5583, 5977, 6371, 6767, 7162]","[(13, 1), [12, 1], [11, 1], [11, 2], [11, 3], [10, 3], [9, 3], [9, 4], [9, 5], [9, 6], [9, 7], [9, 8], [9, 9], [8, 9], [8, 10], [7, 10], [7, 11], [7, 12], [7, 13]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1)]",[],0,"(13, 1)","(7, 13)","(1, 7)",6
1,softmaxBeta2.5_11,"[400, 791, 1184, 1591, 2013, 2399, 2784, 3173, 3560, 3949, 4334, 4717, 5101, 5488, 5874, 6259]","[(13, 12), [12, 12], [11, 12], [11, 11], [11, 10], [11, 9], [11, 8], [11, 7], [11, 6], [11, 5], [10, 5], [9, 5], [9, 4], [8, 4], [8, 3], [7, 3], [7, 2]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1)]",[],0,"(13, 12)","(3, 6)","(7, 2)",6
2,softmaxBeta2.5_11,"[384, 768, 1153, 1561, 1950, 2332, 2715, 3100, 3487, 3873, 4257, 4646, 5031, 5419, 5837, 6222]","[(13, 1), [13, 2], [12, 2], [11, 2], [10, 2], [9, 2], [8, 2], [7, 2], [6, 2], [6, 3], [6, 4], [6, 5], [5, 5], [5, 6], [4, 6], [4, 7], [3, 7]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0)]",[],0,"(13, 1)","(7, 11)","(3, 7)",4
3,softmaxBeta2.5_11,"[392, 783, 1176, 1586, 1982, 2373, 2764, 3152, 3543, 3932, 4323, 4714, 5104, 5497, 5887, 6276, 6666, 7054]","[(1, 1), [2, 1], [2, 2], [3, 2], [3, 3], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8], [4, 8], [4, 9], [4, 10], [4, 11], [5, 11], [5, 12], [6, 12], [6, 13], [7, 13]]","[(1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0)]",[],0,"(1, 1)","(13, 7)","(7, 13)",6
4,softmaxBeta2.5_11,"[394, 786, 1181, 1591, 1982, 2373, 2763, 3156, 3546, 3934, 4325, 4714, 5103, 5525, 5915, 6303, 6689]","[(1, 2), [2, 2], [2, 3], [2, 4], [3, 4], [3, 5], [3, 6], [4, 6], [5, 6], [6, 6], [7, 6], [7, 7], [8, 7], [9, 7], [9, 8], [10, 8], [11, 8], [12, 8]]","[(1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0)]",[],0,"(1, 2)","(12, 8)","(7, 13)",6
5,softmaxBeta2.5_11,"[389, 777, 1166, 1580, 1979, 2371, 2764, 3155, 3549, 3939, 4327, 4719, 5109, 5502, 5893]","[(1, 10), [1, 9], [1, 8], [2, 8], [3, 8], [4, 8], [5, 8], [6, 8], [7, 8], [7, 7], [8, 7], [9, 7], [10, 7], [10, 6], [10, 5], [10, 4]]","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1)]",[],0,"(1, 10)","(7, 1)","(10, 4)",2
6,softmaxBeta2.5_11,"[395, 788, 1185, 1596, 1995, 2387, 2780, 3172, 3564, 3954, 4345, 4738, 5129, 5520, 5911, 6301, 6692, 7084]","[(13, 13), [13, 12], [13, 11], [13, 10], [13, 9], [13, 8], [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(13, 13)","(1, 7)","(7, 1)",2
7,softmaxBeta2.5_11,"[390, 781, 1175, 1585, 1984, 2373, 2764, 3156, 3579, 3970, 4359, 4752, 5146, 5537, 5929, 6319]","[(12, 13), [11, 13], [11, 12], [11, 11], [10, 11], [9, 11], [8, 11], [7, 11], [6, 11], [6, 10], [6, 9], [5, 9], [5, 8], [4, 8], [4, 7], [3, 7], [2, 7]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0)]",[],0,"(12, 13)","(2, 7)","(6, 3)",6
8,softmaxBeta2.5_11,"[398, 790, 1187, 1599, 1994, 2382, 2770, 3158, 3545, 3928, 4313, 4701, 5089, 5476, 5862, 6251, 6639, 7031]","[(1, 1), [2, 1], [2, 2], [3, 2], [3, 3], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8], [4, 8], [4, 9], [4, 10], [5, 10], [5, 11], [6, 11], [6, 12], [7, 12], [7, 13]]","[(1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1)]",[],0,"(1, 1)","(13, 7)","(7, 13)",6
9,softmaxBeta2.5_11,"[392, 784, 1178, 1590, 1985, 2378, 2768, 3160, 3551, 3972, 4364, 4755, 5149, 5540, 5932]","[(3, 13), [4, 13], [5, 13], [6, 13], [7, 13], [8, 13], [9, 13], [10, 13], [11, 13], [12, 13], [12, 12], [12, 11], [12, 10], [12, 9], [12, 8], [12, 7]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(3, 13)","(9, 4)","(12, 7)",2
