,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,softmaxBeta2.5_14,"[412, 805, 1202, 1617, 2015, 2408, 2796, 3184, 3578, 3972, 4363, 4756, 5145, 5539, 5932, 6324, 6717, 7107]","[(13, 13), [12, 13], [11, 13], [11, 12], [11, 11], [11, 10], [11, 9], [11, 8], [11, 7], [11, 6], [11, 5], [10, 5], [10, 4], [9, 4], [9, 3], [8, 3], [7, 3], [7, 2], [7, 1]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],0,"(13, 13)","(1, 7)","(7, 1)",6
1,softmaxBeta2.5_14,"[395, 818, 1216, 1628, 2022, 2414, 2806, 3197, 3590, 3982, 4375, 4766, 5159, 5553, 5942, 6334, 6727, 7117]","[(13, 13), [13, 12], [13, 11], [13, 10], [13, 9], [13, 8], [13, 7], [13, 6], [13, 5], [12, 5], [11, 5], [10, 5], [9, 5], [8, 5], [8, 4], [7, 4], [7, 3], [7, 2], [7, 1]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1)]",[],0,"(13, 13)","(1, 7)","(7, 1)",2
2,softmaxBeta2.5_14,"[393, 782, 1180, 1588, 1984, 2376, 2764, 3156, 3547, 3937, 4329, 4720, 5109, 5500, 5890]","[(13, 10), [12, 10], [11, 10], [11, 9], [11, 8], [11, 7], [11, 6], [10, 6], [9, 6], [8, 6], [7, 6], [6, 6], [6, 5], [6, 4], [5, 4], [4, 4]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[],0,"(13, 10)","(4, 4)","(7, 1)",6
3,softmaxBeta2.5_14,"[393, 813, 1209, 1619, 2015, 2408, 2799, 3190, 3582, 3973, 4368, 4760, 5152, 5544, 5933, 6325, 6714, 7102]","[(13, 13), [12, 13], [11, 13], [11, 12], [11, 11], [10, 11], [9, 11], [9, 10], [9, 9], [9, 8], [8, 8], [7, 8], [6, 8], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(13, 13)","(1, 7)","(7, 1)",6
4,softmaxBeta2.5_14,"[389, 779, 1173, 1583, 1975, 2363, 2750, 3139, 3527, 3914, 4305, 4693, 5081, 5469, 5855, 6245, 6635]","[(1, 1), [2, 1], [3, 1], [3, 2], [3, 3], [4, 3], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [6, 9], [6, 10], [6, 11], [6, 12], [7, 12]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0)]",[],0,"(1, 1)","(12, 7)","(7, 12)",6
5,softmaxBeta2.5_14,"[394, 789, 1187, 1602, 2000, 2394, 2789, 3181, 3574, 3969, 4363, 4789, 5181, 5576, 5970, 6364]","[(12, 11), [12, 10], [12, 9], [11, 9], [11, 8], [10, 8], [9, 8], [8, 8], [8, 7], [8, 6], [8, 5], [7, 5], [6, 5], [5, 5], [4, 5], [3, 5], [2, 5]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(12, 11)","(2, 5)","(6, 1)",4
6,softmaxBeta2.5_14,"[390, 772, 1160, 1567, 1957, 2343, 2727, 3114, 3497, 3883, 4267, 4651, 5040, 5425, 5809]","[(1, 13), [1, 12], [1, 11], [2, 11], [3, 11], [4, 11], [5, 11], [6, 11], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4]]","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(1, 13)","(7, 4)","(10, 7)",2
7,softmaxBeta2.5_14,"[390, 778, 1168, 1576, 1970, 2359, 2747, 3134, 3524, 3911, 4299, 4688, 5076, 5466, 5855]","[(13, 3), [12, 3], [11, 3], [11, 4], [10, 4], [9, 4], [8, 4], [7, 4], [7, 5], [6, 5], [6, 6], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1)]",[],0,"(13, 3)","(7, 12)","(4, 9)",4
8,softmaxBeta2.5_14,"[394, 814, 1210, 1626, 2021, 2412, 2804, 3195, 3590, 3981, 4372, 4764, 5154, 5547, 5941]","[(2, 4), [3, 4], [4, 4], [4, 5], [4, 6], [5, 6], [6, 6], [7, 6], [8, 6], [8, 7], [8, 8], [8, 9], [8, 10], [9, 10], [10, 10], [11, 10]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0)]",[],0,"(2, 4)","(11, 10)","(8, 13)",6
9,softmaxBeta2.5_14,"[389, 777, 1168, 1577, 1971, 2359, 2749, 3137, 3527, 3916, 4306, 4725, 5116, 5506, 5895, 6286, 6677]","[(1, 13), [2, 13], [3, 13], [3, 12], [4, 12], [5, 12], [6, 12], [7, 12], [8, 12], [8, 11], [8, 10], [8, 9], [9, 9], [9, 8], [10, 8], [10, 7], [11, 7], [12, 7]]","[(1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0)]",[],0,"(1, 13)","(7, 2)","(12, 7)",4
