,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,softmaxBeta2.5_12,"[409, 816, 1214, 1625, 2022, 2415, 2807, 3199, 3590, 3984, 4376, 4767, 5158, 5549, 5942]","[(2, 11), [2, 10], [2, 9], [3, 9], [4, 9], [5, 9], [6, 9], [6, 8], [6, 7], [6, 6], [6, 5], [6, 4], [7, 4], [8, 4], [8, 3], [8, 2]]","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1)]",[],0,"(2, 11)","(8, 2)","(11, 5)",6
1,softmaxBeta2.5_12,"[401, 793, 1186, 1591, 1987, 2376, 2764, 3155, 3545, 3935, 4356, 4748, 5140, 5532, 5924, 6316, 6708]","[(13, 1), [13, 2], [13, 3], [12, 3], [11, 3], [11, 4], [11, 5], [11, 6], [11, 7], [11, 8], [11, 9], [10, 9], [9, 9], [8, 9], [7, 9], [7, 10], [7, 11], [7, 12]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1)]",[],0,"(13, 1)","(7, 12)","(2, 7)",2
2,softmaxBeta2.5_12,"[389, 777, 1168, 1574, 1966, 2354, 2741, 3129, 3517, 3904, 4295, 4685, 5071, 5461, 5849, 6238]","[(13, 13), [13, 12], [13, 11], [13, 10], [13, 9], [13, 8], [13, 7], [13, 6], [13, 5], [12, 5], [11, 5], [10, 5], [9, 5], [8, 5], [7, 5], [7, 4], [7, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],0,"(13, 13)","(3, 7)","(7, 3)",2
3,softmaxBeta2.5_12,"[394, 785, 1180, 1590, 1989, 2378, 2769, 3168, 3559, 3951, 4344, 4735, 5127, 5549, 5942, 6333]","[(1, 12), [2, 12], [3, 12], [3, 11], [3, 10], [3, 9], [3, 8], [4, 8], [5, 8], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 6], [10, 6], [11, 6]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]",[],0,"(1, 12)","(7, 2)","(11, 6)",6
4,softmaxBeta2.5_12,"[392, 784, 1180, 1594, 1987, 2371, 2758, 3144, 3535, 3927, 4317, 4710, 5101, 5492, 5880, 6266, 6651]","[(2, 13), [2, 12], [3, 12], [4, 12], [4, 11], [4, 10], [4, 9], [5, 9], [6, 9], [6, 8], [6, 7], [6, 6], [6, 5], [6, 4], [7, 4], [8, 4], [8, 3], [8, 2]]","[(0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1)]",[],0,"(2, 13)","(8, 2)","(13, 7)",6
5,softmaxBeta2.5_12,"[391, 779, 1175, 1590, 1991, 2412, 2804, 3197, 3588, 3982, 4376, 4770, 5164, 5556, 5951, 6345, 6737, 7130]","[(1, 13), [1, 12], [1, 11], [2, 11], [3, 11], [3, 10], [3, 9], [4, 9], [4, 8], [4, 7], [4, 6], [5, 6], [6, 6], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1]]","[(0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(1, 13)","(7, 1)","(13, 7)",2
6,softmaxBeta2.5_12,"[392, 781, 1175, 1584, 1981, 2368, 2756, 3144, 3531, 3920, 4309, 4697, 5087, 5475, 5864, 6253]","[(13, 12), [13, 11], [13, 10], [13, 9], [13, 8], [13, 7], [13, 6], [12, 6], [11, 6], [11, 5], [11, 4], [10, 4], [9, 4], [9, 3], [8, 3], [8, 2], [7, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0)]",[],0,"(13, 12)","(3, 6)","(7, 2)",2
7,softmaxBeta2.5_12,"[393, 784, 1210, 1622, 2019, 2410, 2803, 3194, 3588, 3980, 4374, 4770, 5162, 5557, 5952, 6343, 6736]","[(1, 1), [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5], [3, 6], [3, 7], [4, 7], [5, 7], [5, 8], [5, 9], [6, 9], [7, 9], [7, 10], [7, 11], [7, 12]]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1)]",[],0,"(1, 1)","(12, 7)","(7, 12)",6
8,softmaxBeta2.5_12,"[399, 797, 1198, 1612, 2015, 2411, 2808, 3204, 3599, 3995, 4392, 4792, 5188, 5585, 5983]","[(10, 10), [10, 9], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3], [8, 3], [7, 3], [6, 3], [5, 3], [5, 2], [4, 2], [4, 1]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1)]",[],0,"(10, 10)","(1, 4)","(4, 1)",4
9,softmaxBeta2.5_12,"[399, 796, 1198, 1615, 2016, 2411, 2808, 3202, 3597, 3994, 4390, 4785, 5180, 5576, 6003]","[(4, 4), [5, 4], [6, 4], [6, 5], [6, 6], [6, 7], [6, 8], [7, 8], [7, 9], [7, 10], [8, 10], [8, 11], [9, 11], [9, 12], [10, 12], [10, 13]]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1)]",[],0,"(4, 4)","(13, 10)","(10, 13)",2
