,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,softmaxBeta2.5_7,"[382, 754, 1162, 1562, 1944, 2318, 2693, 3069, 3443, 3819, 4193, 4568, 4944, 5318, 5695]","[(1, 2), [2, 2], [2, 3], [3, 3], [4, 3], [4, 4], [4, 5], [5, 5], [5, 6], [5, 7], [5, 8], [6, 8], [7, 8], [7, 9], [7, 10], [7, 11]]","[(1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1)]",[],0,"(1, 2)","(10, 8)","(7, 11)",4
1,softmaxBeta2.5_7,"[380, 755, 1130, 1530, 1917, 2289, 2662, 3038, 3414, 3789, 4166, 4572, 4949, 5326, 5700]","[(1, 13), [2, 13], [3, 13], [3, 12], [3, 11], [4, 11], [5, 11], [6, 11], [7, 11], [7, 10], [7, 9], [8, 9], [9, 9], [9, 8], [9, 7], [10, 7]]","[(1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0)]",[],0,"(1, 13)","(7, 4)","(10, 7)",6
2,softmaxBeta2.5_7,"[383, 762, 1145, 1548, 1936, 2315, 2698, 3080, 3463, 3840, 4220, 4603, 4995, 5390, 5789, 6184]","[(3, 1), [3, 2], [3, 3], [4, 3], [5, 3], [5, 4], [5, 5], [6, 5], [7, 5], [7, 6], [7, 7], [8, 7], [8, 8], [9, 8], [9, 9], [9, 10], [9, 11]]","[(0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1)]",[],0,"(3, 1)","(13, 7)","(9, 11)",6
3,softmaxBeta2.5_7,"[392, 787, 1183, 1601, 2000, 2391, 2782, 3172, 3565, 3956, 4349, 4742, 5131, 5555, 5948, 6344, 6739]","[(1, 1), [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [2, 7], [2, 8], [2, 9], [3, 9], [4, 9], [4, 10], [5, 10], [5, 11], [6, 11], [6, 12], [7, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0)]",[],0,"(1, 1)","(12, 7)","(7, 12)",2
4,softmaxBeta2.5_7,"[392, 783, 1178, 1608, 2007, 2398, 2790, 3181, 3581, 3972, 4362, 4754, 5143, 5534, 5924, 6313, 6702]","[(13, 1), [12, 1], [11, 1], [11, 2], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [9, 8], [8, 8], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],0,"(13, 1)","(7, 12)","(2, 7)",4
5,softmaxBeta2.5_7,"[400, 793, 1200, 1611, 1998, 2382, 2777, 3171, 3552, 3932, 4312, 4691, 5073, 5451, 5830, 6213, 6591, 6971]","[(13, 13), [13, 12], [13, 11], [13, 10], [13, 9], [13, 8], [13, 7], [12, 7], [12, 6], [11, 6], [11, 5], [10, 5], [10, 4], [10, 3], [10, 2], [9, 2], [8, 2], [7, 2], [7, 1]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1)]",[],0,"(13, 13)","(1, 7)","(7, 1)",2
6,softmaxBeta2.5_7,"[388, 765, 1148, 1557, 1954, 2346, 2753, 3147, 3544, 3944, 4340, 4736, 5131, 5529, 5920, 6304, 6685, 7070]","[(1, 13), [1, 12], [2, 12], [3, 12], [4, 12], [4, 11], [4, 10], [5, 10], [6, 10], [7, 10], [7, 9], [7, 8], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7]]","[(0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],0,"(1, 13)","(7, 1)","(13, 7)",4
7,softmaxBeta2.5_7,"[393, 786, 1183, 1595, 1993, 2387, 2779, 3173, 3565, 3957, 4352, 4744, 5139, 5534, 5925, 6320]","[(2, 2), [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [8, 5], [9, 5], [9, 6], [10, 6], [10, 7], [10, 8], [11, 8], [12, 8]]","[(1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0)]",[],0,"(2, 2)","(12, 8)","(8, 12)",6
8,softmaxBeta2.5_7,"[395, 791, 1188, 1602, 2001, 2394, 2790, 3206, 3599, 3993, 4383, 4777, 5169, 5559, 5954, 6345, 6738, 7131]","[(13, 1), [13, 2], [13, 3], [12, 3], [11, 3], [11, 4], [11, 5], [11, 6], [11, 7], [11, 8], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [9, 13], [8, 13], [7, 13]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(13, 1)","(7, 13)","(1, 7)",6
9,softmaxBeta2.5_7,"[394, 788, 1186, 1602, 2001, 2391, 2786, 3180, 3577, 3970, 4361, 4759, 5152, 5574, 5968, 6360, 6755]","[(1, 2), [1, 3], [1, 4], [2, 4], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [7, 6], [7, 7], [7, 8], [8, 8], [9, 8], [10, 8], [11, 8], [12, 8]]","[(0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],0,"(1, 2)","(12, 8)","(7, 13)",4
