,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,specailnoise0_softmaxBeta2.5_14,"[440, 882, 1337, 1816, 2272, 2729, 3188, 3656, 4117, 4576, 5017, 5456, 5899, 6338, 6780, 7229]","[(13, 2), [12, 2], [11, 2], [10, 2], [9, 2], [8, 2], [7, 2], [7, 3], [7, 4], [6, 4], [6, 5], [5, 5], [5, 6], [4, 6], [3, 6], [2, 6], [2, 7]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 2, 2, 2, 0]",0,"(13, 2)","(8, 13)","(2, 7)",2
1,specailnoise0_softmaxBeta2.5_14,"[447, 892, 1368, 1814, 2258, 2697, 3137, 3574, 4021, 4464, 4902, 5345, 5786]","[(5, 2), [5, 3], [5, 4], [6, 4], [7, 4], [8, 4], [8, 5], [8, 6], [9, 6], [10, 6], [11, 6], [12, 6], [12, 7], [13, 7]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",0,"(5, 2)","(13, 7)","(10, 10)",2
2,specailnoise0_softmaxBeta2.5_14,"[468, 906, 1346, 1790, 2239, 2682, 3123, 3571, 4011, 4451, 4894, 5343, 5790]","[(2, 9), [3, 9], [4, 9], [4, 8], [5, 8], [5, 7], [5, 6], [6, 6], [7, 6], [7, 5], [8, 5], [9, 5], [10, 5], [10, 4]]","[(1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0]",0,"(2, 9)","(7, 1)","(10, 4)",4
3,specailnoise0_softmaxBeta2.5_14,"[455, 907, 1364, 1814, 2258, 2703, 3148, 3597, 4058, 4520, 4980, 5437, 5895, 6365]","[(3, 4), [4, 4], [4, 5], [4, 6], [5, 6], [5, 7], [5, 8], [6, 8], [7, 8], [7, 9], [7, 10], [8, 10], [8, 11], [8, 12], [8, 13]]","[(1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2]",0,"(3, 4)","(12, 9)","(8, 13)",6
4,specailnoise0_softmaxBeta2.5_14,"[452, 931, 1387, 1832, 2277, 2721, 3165, 3603, 4043, 4484, 4927, 5364, 5801, 6245, 6686]","[(1, 11), [1, 10], [1, 9], [2, 9], [3, 9], [4, 9], [5, 9], [5, 8], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 6], [10, 6], [11, 6]]","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2]",0,"(1, 11)","(6, 1)","(11, 6)",10
5,specailnoise0_softmaxBeta2.5_14,"[443, 918, 1370, 1821, 2261, 2703, 3147, 3592, 4035, 4482, 4930, 5376, 5832, 6276, 6722]","[(3, 3), [4, 3], [4, 4], [4, 5], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [6, 10], [6, 11], [7, 11], [7, 12], [8, 12], [8, 13]]","[(1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2, 0, 2]",0,"(3, 3)","(13, 8)","(8, 13)",6
6,specailnoise0_softmaxBeta2.5_14,"[437, 886, 1342, 1812, 2256, 2700, 3141, 3581, 4022, 4465, 4906, 5345, 5793, 6232]","[(12, 4), [11, 4], [10, 4], [10, 5], [10, 6], [9, 6], [8, 6], [8, 7], [8, 8], [8, 9], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",0,"(12, 4)","(7, 13)","(3, 9)",2
7,specailnoise0_softmaxBeta2.5_14,"[438, 875, 1313, 1762, 2197, 2636, 3076, 3542, 3972, 4402, 4840, 5272, 5708, 6147]","[(2, 13), [2, 12], [2, 11], [3, 11], [4, 11], [4, 10], [5, 10], [5, 9], [6, 9], [6, 8], [6, 7], [7, 7], [7, 6], [7, 5], [7, 4]]","[(0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1]",0,"(2, 13)","(7, 4)","(11, 8)",10
8,specailnoise0_softmaxBeta2.5_14,"[438, 874, 1368, 1856, 2330, 2809, 3276, 3716, 4155, 4598, 5040, 5485, 5924, 6371, 6810, 7264]","[(2, 1), [3, 1], [4, 1], [4, 2], [4, 3], [4, 4], [4, 5], [5, 5], [6, 5], [6, 6], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12]]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",0,"(2, 1)","(13, 6)","(7, 12)",10
9,specailnoise0_softmaxBeta2.5_14,"[452, 904, 1360, 1815, 2264, 2714, 3159, 3635, 4086, 4531, 4980, 5426, 5875, 6330, 6779]","[(11, 11), [10, 11], [10, 10], [9, 10], [8, 10], [8, 9], [8, 8], [7, 8], [6, 8], [5, 8], [5, 7], [5, 6], [4, 6], [3, 6], [2, 6], [1, 6]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]",0,"(11, 11)","(1, 6)","(6, 1)",4
