,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,specailnoise0_softmaxBeta2.5_10,"[443, 884, 1324, 1814, 2264, 2716, 3161, 3613, 4066, 4511, 4954, 5401, 5846, 6290]","[(11, 10), [11, 9], [11, 8], [10, 8], [10, 7], [9, 7], [8, 7], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [6, 2], [6, 1]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",0,"(11, 10)","(2, 5)","(6, 1)",4
1,specailnoise0_softmaxBeta2.5_10,"[449, 892, 1339, 1784, 2224, 2665, 3107, 3554, 3999, 4447, 4889, 5328, 5766, 6213, 6654, 7099]","[(2, 2), [2, 3], [3, 3], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8], [4, 8], [5, 8], [6, 8], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2]",0,"(2, 2)","(13, 7)","(7, 13)",4
2,specailnoise0_softmaxBeta2.5_10,"[435, 868, 1312, 1753, 2194, 2627, 3065, 3505, 3938, 4375, 4847, 5291, 5744, 6211]","[(1, 2), [2, 2], [3, 2], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7]]","[(1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]",0,"(1, 2)","(10, 7)","(6, 11)",4
3,specailnoise0_softmaxBeta2.5_10,"[487, 965, 1411, 1858, 2304, 2750, 3206, 3658, 4100, 4541, 4983, 5424, 5866, 6310, 6758, 7201]","[(12, 12), [11, 12], [11, 11], [11, 10], [10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [10, 2], [9, 2], [9, 1], [8, 1], [7, 1]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 0]",0,"(12, 12)","(1, 7)","(7, 1)",6
4,specailnoise0_softmaxBeta2.5_10,"[448, 900, 1357, 1816, 2266, 2724, 3174, 3623, 4080, 4537, 4988, 5459, 5939]","[(9, 5), [8, 5], [8, 6], [7, 6], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [2, 8], [2, 9], [2, 10], [1, 10]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2]",0,"(9, 5)","(4, 13)","(1, 10)",6
5,specailnoise0_softmaxBeta2.5_10,"[478, 931, 1378, 1829, 2269, 2708, 3151, 3599, 4040, 4481, 4921, 5358, 5817, 6270, 6729, 7191]","[(2, 12), [3, 12], [4, 12], [4, 11], [4, 10], [4, 9], [5, 9], [6, 9], [6, 8], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",0,"(2, 12)","(7, 1)","(13, 7)",2
6,specailnoise0_softmaxBeta2.5_10,"[441, 889, 1329, 1779, 2220, 2659, 3092, 3531, 3971, 4407, 4847, 5285, 5724, 6162, 6633, 7072]","[(12, 1), [11, 1], [10, 1], [10, 2], [10, 3], [9, 3], [9, 4], [8, 4], [8, 5], [7, 5], [6, 5], [6, 6], [5, 6], [4, 6], [3, 6], [2, 6], [1, 6]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2]",0,"(12, 1)","(7, 12)","(1, 6)",10
7,specailnoise0_softmaxBeta2.5_10,"[441, 878, 1319, 1764, 2196, 2651, 3102, 3547, 3994, 4434, 4870, 5310, 5744, 6185]","[(1, 11), [2, 11], [3, 11], [3, 10], [3, 9], [4, 9], [4, 8], [5, 8], [5, 7], [5, 6], [6, 6], [7, 6], [8, 6], [9, 6], [10, 6]]","[(1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]",0,"(1, 11)","(6, 2)","(10, 6)",2
8,specailnoise0_softmaxBeta2.5_10,"[444, 878, 1334, 1846, 2295, 2746, 3197, 3644, 4085, 4525, 4969, 5409, 5848, 6288, 6728]","[(12, 12), [12, 11], [11, 11], [10, 11], [10, 10], [9, 10], [8, 10], [8, 9], [8, 8], [7, 8], [6, 8], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",0,"(12, 12)","(2, 7)","(7, 2)",6
9,specailnoise0_softmaxBeta2.5_10,"[436, 887, 1330, 1815, 2259, 2705, 3148, 3588, 4031, 4470, 4912, 5356, 5796, 6239, 6678]","[(3, 1), [3, 2], [3, 3], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8], [4, 8], [5, 8], [5, 9], [6, 9], [7, 9], [7, 10], [8, 10], [8, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 2, 0, 2]",0,"(3, 1)","(13, 6)","(8, 11)",2
