,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,specailnoise0_softmaxBeta2.5_12,"[448, 885, 1326, 1772, 2210, 2652, 3095, 3542, 3982, 4423, 4867, 5311, 5758, 6197, 6634, 7075]","[(2, 2), [3, 2], [4, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [9, 4], [9, 5], [10, 5], [10, 6], [10, 7], [11, 7], [12, 7], [13, 7]]","[(1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1]",0,"(2, 2)","(13, 7)","(7, 13)",4
1,specailnoise0_softmaxBeta2.5_12,"[443, 881, 1326, 1784, 2235, 2680, 3124, 3565, 4020, 4475, 4929, 5383, 5825, 6263, 6704]","[(12, 3), [11, 3], [10, 3], [10, 4], [9, 4], [9, 5], [9, 6], [8, 6], [7, 6], [7, 7], [7, 8], [6, 8], [5, 8], [4, 8], [3, 8], [2, 8]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]",0,"(12, 3)","(7, 13)","(2, 8)",4
2,specailnoise0_softmaxBeta2.5_12,"[432, 868, 1300, 1739, 2173, 2602, 3036, 3464, 3894, 4323, 4760, 5203, 5669, 6100]","[(13, 13), [13, 12], [12, 12], [12, 11], [11, 11], [11, 10], [11, 9], [11, 8], [11, 7], [11, 6], [11, 5], [11, 4], [10, 4], [9, 4], [8, 4]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0]",0,"(13, 13)","(4, 8)","(8, 4)",6
3,specailnoise0_softmaxBeta2.5_12,"[431, 869, 1304, 1751, 2190, 2623, 3060, 3490, 3925, 4356, 4793, 5233, 5674]","[(2, 13), [3, 13], [3, 12], [3, 11], [4, 11], [5, 11], [6, 11], [6, 10], [6, 9], [6, 8], [7, 8], [7, 7], [7, 6], [7, 5]]","[(1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",0,"(2, 13)","(7, 5)","(10, 8)",10
4,specailnoise0_softmaxBeta2.5_12,"[446, 888, 1356, 1829, 2274, 2712, 3155, 3615, 4099, 4578, 5066, 5546, 6010]","[(13, 5), [13, 6], [12, 6], [11, 6], [11, 7], [10, 7], [9, 7], [9, 8], [9, 9], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10]]","[(0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]",0,"(13, 5)","(8, 13)","(5, 10)",6
5,specailnoise0_softmaxBeta2.5_12,"[446, 897, 1356, 1805, 2254, 2707, 3167, 3616, 4063, 4508, 4953, 5392, 5838, 6281, 6724, 7172]","[(1, 2), [2, 2], [3, 2], [3, 3], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [7, 5], [8, 5], [9, 5], [9, 6], [9, 7], [10, 7], [11, 7], [12, 7]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1]",0,"(1, 2)","(12, 7)","(6, 13)",6
6,specailnoise0_softmaxBeta2.5_12,"[448, 893, 1341, 1827, 2265, 2706, 3149, 3588, 4029, 4499, 4937, 5377, 5823, 6265, 6712]","[(11, 3), [10, 3], [9, 3], [9, 4], [9, 5], [8, 5], [7, 5], [7, 6], [7, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",0,"(11, 3)","(6, 13)","(1, 8)",6
7,specailnoise0_softmaxBeta2.5_12,"[440, 874, 1322, 1763, 2207, 2646, 3083, 3517, 3961, 4407, 4845, 5281, 5717]","[(12, 4), [12, 5], [11, 5], [11, 6], [10, 6], [9, 6], [8, 6], [8, 7], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8], [4, 9]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0]",0,"(12, 4)","(7, 12)","(4, 9)",6
8,specailnoise0_softmaxBeta2.5_12,"[440, 873, 1315, 1761, 2206, 2652, 3091, 3531, 3971, 4410, 4848, 5283, 5723]","[(10, 1), [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [5, 8], [5, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",0,"(10, 1)","(5, 9)","(2, 6)",2
9,specailnoise0_softmaxBeta2.5_12,"[431, 870, 1307, 1801, 2237, 2679, 3121, 3565, 3999, 4435, 4874, 5351, 5787, 6237, 6690]","[(2, 1), [3, 1], [4, 1], [4, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [8, 4], [8, 5], [9, 5], [10, 5], [10, 6], [11, 6], [12, 6]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1]",0,"(2, 1)","(12, 6)","(7, 11)",6
10,specailnoise0_softmaxBeta2.5_12,"[451, 894, 1344, 1798, 2244, 2691, 3135, 3578, 4026, 4467, 4915, 5358, 5803, 6246]","[(3, 10), [3, 9], [4, 9], [5, 9], [6, 9], [7, 9], [8, 9], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5], [10, 5], [11, 5], [12, 5]]","[(0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 2]",0,"(3, 10)","(8, 1)","(12, 5)",4
11,specailnoise0_softmaxBeta2.5_12,"[440, 874, 1316, 1787, 2223, 2659, 3098, 3540, 3985, 4428, 4867, 5305, 5750, 6189, 6627, 7064]","[(1, 1), [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [3, 5], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12]]","[(0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",0,"(1, 1)","(12, 6)","(6, 12)",6
12,specailnoise0_softmaxBeta2.5_12,"[440, 879, 1320, 1765, 2214, 2694, 3132, 3573, 4008, 4447, 4890, 5351, 5789, 6222, 6663]","[(2, 12), [3, 12], [3, 11], [4, 11], [4, 10], [4, 9], [4, 8], [5, 8], [6, 8], [6, 7], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2]]","[(1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",0,"(2, 12)","(7, 2)","(12, 7)",10
13,specailnoise0_softmaxBeta2.5_12,"[437, 868, 1305, 1746, 2180, 2620, 3056, 3479, 3911, 4350, 4792, 5244, 5676]","[(2, 3), [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [6, 5], [6, 6], [6, 7], [7, 7], [8, 7], [9, 7], [9, 8], [10, 8]]","[(1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",0,"(2, 3)","(10, 8)","(7, 11)",10
14,specailnoise0_softmaxBeta2.5_12,"[442, 885, 1328, 1776, 2217, 2657, 3127, 3569, 4013, 4454, 4894, 5341, 5787, 6227, 6674, 7113]","[(13, 12), [13, 11], [12, 11], [12, 10], [11, 10], [10, 10], [9, 10], [9, 9], [9, 8], [8, 8], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",0,"(13, 12)","(2, 7)","(8, 1)",6
15,specailnoise0_softmaxBeta2.5_12,"[435, 864, 1300, 1739, 2190, 2651, 3080, 3518, 3956, 4390, 4819, 5251, 5682]","[(12, 1), [11, 1], [11, 2], [10, 2], [10, 3], [10, 4], [10, 5], [9, 5], [8, 5], [8, 6], [7, 6], [7, 7], [7, 8], [7, 9]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",0,"(12, 1)","(7, 9)","(4, 6)",6
16,specailnoise0_softmaxBeta2.5_12,"[445, 890, 1341, 1794, 2233, 2682, 3129, 3575, 4021, 4465, 4905, 5348, 5791, 6236]","[(3, 4), [3, 5], [4, 5], [4, 6], [5, 6], [5, 7], [5, 8], [6, 8], [7, 8], [7, 9], [7, 10], [8, 10], [8, 11], [8, 12], [8, 13]]","[(0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2]",0,"(3, 4)","(12, 9)","(8, 13)",10
