,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,specailnoise0_softmaxBeta2.5_11,"[445, 890, 1334, 1782, 2219, 2661, 3102, 3542, 3981, 4426, 4868, 5313, 5753, 6196, 6643]","[(12, 3), [11, 3], [11, 4], [10, 4], [10, 5], [9, 5], [8, 5], [7, 5], [6, 5], [6, 6], [5, 6], [4, 6], [3, 6], [3, 7], [2, 7], [2, 8]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 2, 0]",0,"(12, 3)","(7, 13)","(2, 8)",6
1,specailnoise0_softmaxBeta2.5_11,"[448, 893, 1347, 1817, 2265, 2728, 3186, 3631, 4073, 4517, 4961, 5399, 5837, 6269]","[(3, 3), [3, 4], [4, 4], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [8, 11], [8, 12]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2, 2]",0,"(3, 3)","(12, 8)","(8, 12)",4
2,specailnoise0_softmaxBeta2.5_11,"[442, 887, 1331, 1775, 2209, 2645, 3081, 3521, 3959, 4397, 4833, 5273, 5708, 6148, 6595]","[(12, 2), [11, 2], [10, 2], [9, 2], [8, 2], [7, 2], [6, 2], [6, 3], [5, 3], [4, 3], [3, 3], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 0, 0, 0, 0]",0,"(12, 2)","(7, 12)","(2, 7)",2
3,specailnoise0_softmaxBeta2.5_11,"[437, 872, 1308, 1769, 2206, 2647, 3081, 3518, 3956, 4389, 4827, 5257, 5694, 6133]","[(12, 1), [11, 1], [10, 1], [9, 1], [8, 1], [7, 1], [6, 1], [6, 2], [6, 3], [6, 4], [6, 5], [6, 6], [5, 6], [4, 6], [3, 6]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 2]",0,"(12, 1)","(7, 10)","(3, 6)",2
4,specailnoise0_softmaxBeta2.5_11,"[439, 885, 1330, 1779, 2221, 2669, 3109, 3554, 4026, 4478, 4923, 5370, 5816, 6259]","[(4, 13), [4, 12], [4, 11], [4, 10], [4, 9], [4, 8], [4, 7], [4, 6], [5, 6], [6, 6], [6, 5], [6, 4], [7, 4], [8, 4], [9, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]",0,"(4, 13)","(9, 4)","(13, 8)",2
5,specailnoise0_softmaxBeta2.5_11,"[440, 913, 1378, 1829, 2284, 2737, 3178, 3628, 4081, 4534, 4974, 5426, 5868, 6320]","[(13, 12), [13, 11], [13, 10], [12, 10], [12, 9], [11, 9], [10, 9], [10, 8], [9, 8], [9, 7], [9, 6], [8, 6], [8, 5], [8, 4], [8, 3]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2]",0,"(13, 12)","(4, 7)","(8, 3)",4
6,specailnoise0_softmaxBeta2.5_11,"[449, 892, 1340, 1786, 2228, 2676, 3121, 3565, 4007, 4448, 4890, 5333, 5776, 6220, 6660]","[(13, 11), [13, 10], [13, 9], [12, 9], [11, 9], [10, 9], [9, 9], [8, 9], [7, 9], [7, 8], [6, 8], [5, 8], [5, 7], [5, 6], [4, 6], [3, 6]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1]",0,"(13, 11)","(3, 6)","(8, 1)",2
7,specailnoise0_softmaxBeta2.5_11,"[438, 894, 1348, 1795, 2232, 2670, 3124, 3573, 4022, 4470, 4913, 5355, 5797, 6232]","[(11, 13), [11, 12], [10, 12], [9, 12], [9, 11], [8, 11], [7, 11], [7, 10], [7, 9], [6, 9], [6, 8], [6, 7], [6, 6], [6, 5], [6, 4]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]",0,"(11, 13)","(2, 8)","(6, 4)",10
8,specailnoise0_softmaxBeta2.5_11,"[475, 923, 1379, 1823, 2266, 2711, 3146, 3590, 4030, 4473, 4914, 5355, 5797]","[(5, 13), [6, 13], [7, 13], [7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [8, 6], [8, 5], [9, 5], [10, 5]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",0,"(5, 13)","(10, 5)","(13, 8)",2
9,specailnoise0_softmaxBeta2.5_11,"[449, 903, 1358, 1816, 2280, 2742, 3203, 3674, 4140, 4600, 5047, 5498, 5940, 6392, 6837]","[(3, 2), [3, 3], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [7, 5], [8, 5], [9, 5], [9, 6], [10, 6], [10, 7], [11, 7], [12, 7], [13, 7]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1]",0,"(3, 2)","(13, 7)","(8, 12)",2
