,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,specailnoise0_softmaxBeta2.5_7,"[451, 889, 1333, 1804, 2254, 2692, 3136, 3584, 4028, 4468, 4953, 5413, 5874, 6329, 6787, 7235]","[(12, 13), [11, 13], [10, 13], [10, 12], [9, 12], [8, 12], [7, 12], [6, 12], [6, 11], [6, 10], [6, 9], [6, 8], [5, 8], [4, 8], [3, 8], [2, 8], [1, 8]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1]",0,"(12, 13)","(1, 8)","(7, 2)",4
1,specailnoise0_softmaxBeta2.5_7,"[467, 913, 1355, 1806, 2244, 2684, 3121, 3562, 4000, 4439, 4874, 5313, 5749, 6191, 6626]","[(13, 11), [12, 11], [11, 11], [11, 10], [10, 10], [9, 10], [8, 10], [7, 10], [6, 10], [6, 9], [6, 8], [6, 7], [6, 6], [5, 6], [4, 6], [3, 6]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1]",0,"(13, 11)","(3, 6)","(8, 1)",4
2,specailnoise0_softmaxBeta2.5_7,"[445, 876, 1315, 1761, 2207, 2650, 3089, 3527, 3966, 4404, 4843, 5281, 5718, 6158, 6601]","[(2, 1), [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [5, 4], [6, 4], [6, 5], [6, 6], [6, 7], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11]]","[(0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2]",0,"(2, 1)","(12, 6)","(7, 11)",4
3,specailnoise0_softmaxBeta2.5_7,"[456, 907, 1352, 1804, 2254, 2699, 3167, 3611, 4053, 4495, 4936, 5377, 5821, 6263, 6719]","[(3, 2), [4, 2], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [6, 8], [7, 8], [7, 9], [8, 9], [8, 10], [8, 11], [8, 12]]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 2, 2]",0,"(3, 2)","(13, 7)","(8, 12)",6
4,specailnoise0_softmaxBeta2.5_7,"[467, 921, 1376, 1843, 2306, 2774, 3222, 3669, 4117, 4566, 5014, 5462, 5907]","[(4, 5), [4, 6], [5, 6], [6, 6], [6, 7], [7, 7], [7, 8], [7, 9], [8, 9], [9, 9], [10, 9], [10, 10], [11, 10], [12, 10]]","[(0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",0,"(4, 5)","(12, 10)","(9, 13)",10
5,specailnoise0_softmaxBeta2.5_7,"[451, 893, 1341, 1792, 2233, 2675, 3120, 3562, 4000, 4438, 4877, 5324, 5761, 6237, 6677, 7123]","[(1, 2), [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [3, 11], [4, 11], [4, 12], [5, 12], [5, 13], [6, 13]]","[(1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0]",0,"(1, 2)","(12, 7)","(6, 13)",4
6,specailnoise0_softmaxBeta2.5_7,"[448, 884, 1322, 1780, 2214, 2648, 3088, 3524, 3960, 4396, 4871, 5301, 5742]","[(12, 12), [11, 12], [10, 12], [10, 11], [9, 11], [8, 11], [7, 11], [6, 11], [6, 10], [6, 9], [6, 8], [6, 7], [5, 7], [4, 7]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",0,"(12, 12)","(4, 7)","(7, 4)",4
7,specailnoise0_softmaxBeta2.5_7,"[452, 891, 1342, 1795, 2233, 2673, 3116, 3562, 4012, 4452, 4892, 5332, 5772, 6215, 6657]","[(3, 12), [4, 12], [4, 11], [4, 10], [5, 10], [6, 10], [7, 10], [7, 9], [7, 8], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7]]","[(1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]",0,"(3, 12)","(8, 2)","(13, 7)",10
8,specailnoise0_softmaxBeta2.5_7,"[483, 949, 1429, 1916, 2400, 2842, 3290, 3735, 4182, 4632, 5072, 5523, 5966, 6410, 6854]","[(2, 3), [2, 4], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [6, 6], [6, 7], [6, 8], [6, 9], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2]",0,"(2, 3)","(12, 8)","(7, 13)",10
9,specailnoise0_softmaxBeta2.5_7,"[439, 875, 1315, 1771, 2215, 2667, 3117, 3561, 3995, 4436, 4878, 5320, 5761]","[(2, 3), [3, 3], [4, 3], [4, 4], [4, 5], [5, 5], [6, 5], [6, 6], [6, 7], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]",0,"(2, 3)","(10, 8)","(7, 11)",10
