,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0_softmaxBeta2.5_9,"[424, 835, 1257, 1690, 2100, 2512, 2923, 3336, 3747, 4159, 4572, 4984, 5395, 5806]","[(4, 13), [4, 12], [4, 11], [5, 11], [6, 11], [6, 10], [6, 9], [6, 8], [6, 7], [7, 7], [7, 6], [7, 5], [7, 4], [8, 4], [9, 4]]","[(0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]",[],0,"(4, 13)","(9, 4)","(13, 8)",6
1,noise0_softmaxBeta2.5_9,"[423, 837, 1262, 1697, 2112, 2529, 2943, 3359, 3773, 4194, 4618, 5043, 5485, 5916, 6347, 6776]","[(12, 12), [12, 11], [11, 11], [10, 11], [10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(12, 12)","(1, 7)","(7, 1)",10
2,noise0_softmaxBeta2.5_9,"[434, 891, 1319, 1772, 2209, 2620, 3032, 3443, 3856, 4269, 4681, 5093, 5508]","[(2, 11), [3, 11], [3, 10], [4, 10], [5, 10], [5, 9], [5, 8], [6, 8], [6, 7], [6, 6], [7, 6], [7, 5], [7, 4], [7, 3]]","[(1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1)]",[],0,"(2, 11)","(7, 3)","(10, 6)",4
3,noise0_softmaxBeta2.5_9,"[430, 846, 1268, 1705, 2121, 2557, 3058, 3479, 3889, 4323, 4804, 5221, 5651, 6209, 6632, 7053]","[(12, 1), [12, 2], [12, 3], [12, 4], [12, 5], [12, 6], [12, 7], [12, 8], [11, 8], [10, 8], [9, 8], [9, 9], [9, 10], [9, 11], [9, 12], [8, 12], [7, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],0,"(12, 1)","(7, 12)","(1, 6)",2
4,noise0_softmaxBeta2.5_9,"[417, 832, 1264, 1690, 2104, 2513, 2925, 3337, 3746, 4155, 4567, 4976, 5389, 5803, 6218]","[(11, 1), [11, 2], [11, 3], [10, 3], [9, 3], [9, 4], [8, 4], [8, 5], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [6, 10], [6, 11]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1)]",[],0,"(11, 1)","(6, 11)","(1, 6)",10
5,noise0_softmaxBeta2.5_9,"[417, 830, 1249, 1686, 2104, 2516, 2927, 3340, 3751, 4163, 4574, 4984, 5394, 5806, 6217, 6629]","[(2, 13), [3, 13], [4, 13], [4, 12], [5, 12], [6, 12], [7, 12], [8, 12], [8, 11], [9, 11], [10, 11], [10, 10], [10, 9], [11, 9], [12, 9], [12, 8], [13, 8]]","[(1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0)]",[],0,"(2, 13)","(7, 2)","(13, 8)",4
6,noise0_softmaxBeta2.5_9,"[420, 837, 1265, 1706, 2121, 2538, 2956, 3375, 3793, 4209, 4626, 5072, 5490, 5907, 6325]","[(11, 11), [11, 10], [11, 9], [11, 8], [11, 7], [11, 6], [11, 5], [10, 5], [10, 4], [9, 4], [8, 4], [8, 3], [7, 3], [7, 2], [7, 1], [6, 1]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0)]",[],0,"(11, 11)","(1, 6)","(6, 1)",2
7,noise0_softmaxBeta2.5_9,"[414, 824, 1243, 1677, 2087, 2498, 2908, 3320, 3731, 4142, 4552, 4963, 5371, 5780, 6193, 6605]","[(1, 2), [1, 3], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [8, 5], [8, 6], [9, 6], [10, 6], [10, 7], [11, 7], [12, 7]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0)]",[],0,"(1, 2)","(12, 7)","(6, 13)",6
8,noise0_softmaxBeta2.5_9,"[411, 817, 1231, 1661, 2069, 2476, 2882, 3292, 3699, 4107, 4517, 4923, 5331, 5737, 6141]","[(1, 13), [2, 13], [3, 13], [3, 12], [3, 11], [4, 11], [4, 10], [4, 9], [4, 8], [4, 7], [5, 7], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3]]","[(1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(1, 13)","(6, 3)","(11, 8)",2
9,noise0_softmaxBeta2.5_9,"[423, 843, 1339, 1880, 2376, 2890, 3398, 3866, 4400, 4894, 5315, 5801, 6220]","[(4, 5), [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [5, 11], [5, 12], [5, 13], [6, 13], [7, 13], [8, 13], [9, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]",[],0,"(4, 5)","(12, 10)","(9, 13)",2
