,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0_softmaxBeta2.5_2,"[410, 812, 1231, 1684, 2091, 2499, 2907, 3319, 3729, 4135, 4544, 4951, 5358]","[(12, 1), [12, 2], [11, 2], [10, 2], [9, 2], [9, 3], [9, 4], [8, 4], [7, 4], [7, 5], [6, 5], [6, 6], [5, 6], [4, 6]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0)]",[],0,"(12, 1)","(7, 9)","(4, 6)",4
1,noise0_softmaxBeta2.5_2,"[421, 837, 1259, 1688, 2100, 2543, 2960, 3381, 3790, 4205, 4621, 5044, 5451, 5871, 6289]","[(11, 3), [11, 4], [11, 5], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [9, 9], [8, 9], [8, 10], [8, 11], [7, 11], [6, 11], [6, 12], [6, 13]]","[(0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[],0,"(11, 3)","(6, 13)","(1, 8)",4
2,noise0_softmaxBeta2.5_2,"[488, 890, 1306, 1724, 2150, 2591, 2997, 3404, 3819, 4224, 4629, 5033, 5437]","[(12, 2), [12, 3], [11, 3], [11, 4], [10, 4], [10, 5], [9, 5], [8, 5], [8, 6], [7, 6], [7, 7], [6, 7], [5, 7], [4, 7]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(12, 2)","(7, 10)","(4, 7)",10
3,noise0_softmaxBeta2.5_2,"[409, 815, 1238, 1686, 2097, 2506, 2914, 3323, 3730, 4138, 4546, 4954, 5362, 5768, 6179]","[(2, 13), [3, 13], [4, 13], [4, 12], [4, 11], [5, 11], [6, 11], [6, 10], [6, 9], [7, 9], [8, 9], [9, 9], [10, 9], [10, 8], [11, 8], [12, 8]]","[(1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]",[],0,"(2, 13)","(7, 3)","(12, 8)",10
4,noise0_softmaxBeta2.5_2,"[416, 858, 1289, 1711, 2125, 2537, 2951, 3364, 3778, 4191, 4605, 5020, 5434, 5847, 6261, 6663]","[(2, 12), [3, 12], [3, 11], [4, 11], [4, 10], [4, 9], [4, 8], [5, 8], [6, 8], [7, 8], [8, 8], [9, 8], [10, 8], [10, 7], [11, 7], [12, 7], [13, 7]]","[(1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0)]",[],0,"(2, 12)","(7, 1)","(13, 7)",10
5,noise0_softmaxBeta2.5_2,"[405, 805, 1220, 1643, 2045, 2445, 2845, 3247, 3649, 4048, 4452, 4853, 5259, 5662, 6062, 6494]","[(1, 2), [1, 3], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13]]","[(0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],0,"(1, 2)","(12, 7)","(6, 13)",10
6,noise0_softmaxBeta2.5_2,"[401, 802, 1207, 1627, 2028, 2426, 2826, 3227, 3625, 4032, 4613, 5072, 5483, 5896, 6339, 6755]","[(1, 13), [2, 13], [3, 13], [3, 12], [3, 11], [3, 10], [4, 10], [5, 10], [5, 9], [5, 8], [6, 8], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [6, 2]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(1, 13)","(6, 2)","(12, 8)",10
7,noise0_softmaxBeta2.5_2,"[534, 961, 1411, 1875, 2306, 2747, 3227, 3653, 4082, 4498, 4916, 5331, 5747, 6165, 6583]","[(12, 11), [11, 11], [10, 11], [9, 11], [8, 11], [7, 11], [6, 11], [5, 11], [4, 11], [3, 11], [3, 10], [2, 10], [2, 9], [2, 8], [2, 7], [2, 6]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(12, 11)","(2, 6)","(7, 1)",2
8,noise0_softmaxBeta2.5_2,"[425, 897, 1334, 1783, 2234, 2666, 3093, 3531, 3976, 4415, 4848, 5282, 5719]","[(9, 9), [9, 8], [9, 7], [8, 7], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [6, 3], [6, 2], [6, 1], [5, 1], [4, 1]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[],0,"(9, 9)","(1, 4)","(4, 1)",6
9,noise0_softmaxBeta2.5_2,"[435, 851, 1294, 1732, 2150, 2571, 2993, 3412, 3829, 4245, 4658, 5077, 5485, 5903]","[(2, 11), [3, 11], [3, 10], [3, 9], [4, 9], [5, 9], [6, 9], [6, 8], [6, 7], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2]]","[(1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(2, 11)","(7, 2)","(11, 6)",6
