,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0_softmaxBeta2.5_5,"[428, 863, 1358, 1801, 2236, 2717, 3140, 3579, 4021, 4518, 5037, 5455, 5974, 6396]","[(10, 4), [10, 5], [9, 5], [9, 6], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11], [8, 11], [7, 11], [7, 12], [6, 12], [5, 12], [5, 13]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1)]",[],0,"(10, 4)","(5, 13)","(1, 9)",4
1,noise0_softmaxBeta2.5_5,"[567, 990, 1424, 1854, 2278, 2713, 3141, 3582, 3992, 4408, 4840, 5278, 5715, 6134]","[(13, 11), [12, 11], [12, 10], [11, 10], [11, 9], [10, 9], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5], [8, 5], [8, 4], [8, 3], [8, 2]]","[(-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1)]",[],0,"(13, 11)","(4, 6)","(8, 2)",10
2,noise0_softmaxBeta2.5_5,"[517, 935, 1375, 1834, 2319, 2743, 3166, 3605, 4038, 4463, 4877, 5298, 5724, 6146, 6579, 7000]","[(2, 1), [3, 1], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [8, 3], [8, 4], [8, 5], [9, 5], [9, 6], [10, 6], [11, 6], [12, 6], [13, 6]]","[(1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]",[],0,"(2, 1)","(13, 6)","(7, 12)",4
3,noise0_softmaxBeta2.5_5,"[425, 873, 1318, 1751, 2228, 2640, 3050, 3459, 3953, 4409, 4854, 5348, 5765]","[(3, 3), [4, 3], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6], [7, 7], [8, 7], [9, 7], [10, 7], [10, 8], [11, 8]]","[(1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]",[],0,"(3, 3)","(11, 8)","(8, 11)",10
4,noise0_softmaxBeta2.5_5,"[432, 889, 1345, 1811, 2238, 2664, 3085, 3504, 3926, 4349, 4780, 5224, 5655, 6079, 6519]","[(11, 3), [11, 4], [11, 5], [10, 5], [9, 5], [8, 5], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],0,"(11, 3)","(6, 13)","(1, 8)",10
5,noise0_softmaxBeta2.5_5,"[413, 825, 1258, 1701, 2113, 2516, 2932, 3348, 3756, 4165, 4605, 5011, 5415]","[(1, 1), [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5], [3, 6], [4, 6], [5, 6], [6, 6], [6, 7], [6, 8], [6, 9]]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1)]",[],0,"(1, 1)","(9, 6)","(6, 9)",2
6,noise0_softmaxBeta2.5_5,"[409, 815, 1296, 1724, 2130, 2534, 2942, 3352, 3766, 4174, 4578, 4986, 5429]","[(2, 1), [2, 2], [2, 3], [3, 3], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8], [4, 8], [5, 8], [6, 8], [7, 8], [7, 9]]","[(0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]",[],0,"(2, 1)","(10, 6)","(7, 9)",4
7,noise0_softmaxBeta2.5_5,"[416, 832, 1257, 1695, 2111, 2515, 2921, 3332, 3740, 4142, 4543, 4948, 5351]","[(11, 2), [11, 3], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [9, 8], [8, 8], [8, 9], [7, 9], [7, 10], [6, 10]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0)]",[],0,"(11, 2)","(6, 10)","(3, 7)",4
8,noise0_softmaxBeta2.5_5,"[411, 812, 1226, 1659, 2073, 2494, 2922, 3358, 3843, 4248, 4655, 5063, 5469, 5873, 6280, 6684]","[(12, 13), [12, 12], [12, 11], [11, 11], [10, 11], [10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(12, 13)","(1, 8)","(7, 2)",6
9,noise0_softmaxBeta2.5_5,"[412, 820, 1235, 1725, 2220, 2625, 3119, 3524, 3930, 4404, 4813, 5225, 5716, 6135, 6549]","[(1, 2), [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [8, 3], [8, 4], [9, 4], [9, 5], [9, 6], [10, 6], [10, 7], [11, 7]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0)]",[],0,"(1, 2)","(11, 7)","(6, 12)",2
10,noise0_softmaxBeta2.5_5,"[434, 880, 1333, 1791, 2285, 2715, 3139, 3635, 4056, 4565, 4988, 5408, 5830, 6251, 6676]","[(11, 11), [10, 11], [10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [6, 4], [6, 3], [6, 2], [6, 1]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1)]",[],0,"(11, 11)","(1, 6)","(6, 1)",4
11,noise0_softmaxBeta2.5_5,"[413, 826, 1255, 1685, 2094, 2507, 2969, 3410, 3823, 4271, 4716, 5212, 5635]","[(1, 3), [1, 4], [1, 5], [2, 5], [3, 5], [3, 6], [4, 6], [4, 7], [5, 7], [5, 8], [6, 8], [7, 8], [8, 8], [9, 8]]","[(0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]",[],0,"(1, 3)","(9, 8)","(6, 11)",10
12,noise0_softmaxBeta2.5_5,"[423, 861, 1308, 1752, 2199, 2630, 3065, 3486, 3905, 4416, 4919, 5382, 5801]","[(5, 3), [6, 3], [7, 3], [7, 4], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5], [12, 5], [12, 6], [13, 6], [13, 7], [13, 8]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1)]",[],0,"(5, 3)","(13, 8)","(10, 11)",6
13,noise0_softmaxBeta2.5_5,"[414, 889, 1317, 1766, 2174, 2594, 3010, 3441, 3852, 4288, 4712, 5127, 5541, 5954]","[(1, 2), [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [8, 3], [9, 3], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],0,"(1, 2)","(10, 7)","(6, 11)",2
14,noise0_softmaxBeta2.5_5,"[415, 829, 1252, 1681, 2087, 2502, 2911, 3321, 3729, 4134, 4540, 4968, 5461, 5879]","[(1, 13), [2, 13], [2, 12], [3, 12], [3, 11], [4, 11], [4, 10], [4, 9], [5, 9], [5, 8], [6, 8], [6, 7], [6, 6], [6, 5], [6, 4]]","[(1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(1, 13)","(6, 4)","(10, 8)",10
15,noise0_softmaxBeta2.5_5,"[432, 853, 1284, 1720, 2143, 2568, 3011, 3447, 3868, 4314, 4767, 5194, 5655, 6114, 6616]","[(3, 12), [4, 12], [5, 12], [5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [6, 2], [7, 2], [8, 2]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]",[],0,"(3, 12)","(8, 2)","(13, 7)",6
16,noise0_softmaxBeta2.5_5,"[477, 971, 1408, 1843, 2277, 2711, 3147, 3581, 4015, 4449, 4879, 5314, 5734, 6171]","[(11, 1), [11, 2], [11, 3], [10, 3], [9, 3], [8, 3], [7, 3], [7, 4], [7, 5], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [2, 6]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(11, 1)","(6, 10)","(2, 6)",6
17,noise0_softmaxBeta2.5_5,"[439, 875, 1300, 1731, 2140, 2552, 2984, 3406, 3819, 4233, 4647, 5093, 5526, 5965, 6381, 6797]","[(12, 2), [11, 2], [11, 3], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [9, 8], [9, 9], [8, 9], [8, 10], [7, 10], [7, 11], [7, 12], [7, 13]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1)]",[],0,"(12, 2)","(7, 13)","(1, 7)",6
18,noise0_softmaxBeta2.5_5,"[463, 874, 1294, 1719, 2136, 2547, 2958, 3364, 3770, 4178, 4583, 4988, 5404, 5823, 6237, 6652]","[(1, 2), [1, 3], [2, 3], [3, 3], [3, 4], [3, 5], [4, 5], [4, 6], [5, 6], [5, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13]]","[(0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],0,"(1, 2)","(12, 7)","(6, 13)",10
19,noise0_softmaxBeta2.5_5,"[427, 836, 1254, 1677, 2087, 2498, 2906, 3345, 3746, 4176, 4585, 4995, 5405]","[(1, 3), [2, 3], [2, 4], [3, 4], [3, 5], [3, 6], [3, 7], [4, 7], [5, 7], [5, 8], [5, 9], [6, 9], [6, 10], [6, 11]]","[(1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1)]",[],0,"(1, 3)","(9, 8)","(6, 11)",6
20,noise0_softmaxBeta2.5_5,"[415, 825, 1247, 1696, 2127, 2551, 2975, 3392, 3808, 4249, 4697, 5121, 5564]","[(13, 9), [12, 9], [11, 9], [10, 9], [9, 9], [8, 9], [7, 9], [7, 8], [6, 8], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(13, 9)","(5, 4)","(8, 1)",2
21,noise0_softmaxBeta2.5_5,"[421, 850, 1296, 1725, 2135, 2546, 2957, 3367, 3776, 4186, 4597, 5007, 5418, 5829]","[(1, 3), [1, 4], [2, 4], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8], [3, 9], [4, 9], [5, 9], [5, 10], [5, 11], [5, 12], [6, 12]]","[(0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0)]",[],0,"(1, 3)","(10, 8)","(6, 12)",6
22,noise0_softmaxBeta2.5_5,"[410, 817, 1244, 1674, 2113, 2529, 2934, 3369, 3777, 4191, 4618, 5031, 5443, 5852]","[(1, 1), [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [3, 7], [3, 8], [4, 8], [5, 8], [5, 9], [6, 9], [6, 10]]","[(1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1)]",[],0,"(1, 1)","(10, 6)","(6, 10)",4
23,noise0_softmaxBeta2.5_5,"[418, 832, 1254, 1689, 2105, 2548, 2973, 3412, 3842, 4265, 4704, 5124, 5573, 5991, 6407, 6883]","[(1, 12), [1, 11], [1, 10], [1, 9], [1, 8], [1, 7], [1, 6], [1, 5], [2, 5], [2, 4], [3, 4], [4, 4], [4, 3], [5, 3], [5, 2], [5, 1], [6, 1]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0)]",[],0,"(1, 12)","(6, 1)","(12, 7)",2
24,noise0_softmaxBeta2.5_5,"[419, 841, 1273, 1711, 2127, 2541, 2960, 3377, 3795, 4224, 4642, 5062, 5477, 5897, 6308, 6729]","[(2, 13), [3, 13], [3, 12], [4, 12], [4, 11], [5, 11], [6, 11], [6, 10], [6, 9], [6, 8], [7, 8], [8, 8], [9, 8], [10, 8], [11, 8], [12, 8], [13, 8]]","[(1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],0,"(2, 13)","(7, 2)","(13, 8)",10
25,noise0_softmaxBeta2.5_5,"[423, 838, 1267, 1707, 2128, 2548, 2963, 3382, 3806, 4244, 4686, 5115, 5552, 6026]","[(3, 3), [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [7, 5], [7, 6], [7, 7], [8, 7], [9, 7], [9, 8], [10, 8], [11, 8], [12, 8]]","[(1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0)]",[],0,"(3, 3)","(12, 8)","(8, 12)",6
26,noise0_softmaxBeta2.5_5,"[414, 825, 1244, 1680, 2090, 2500, 2909, 3323, 3733, 4145, 4555, 4968, 5379]","[(12, 11), [11, 11], [11, 10], [11, 9], [10, 9], [10, 8], [10, 7], [9, 7], [8, 7], [8, 6], [8, 5], [7, 5], [7, 4], [7, 3]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1)]",[],0,"(12, 11)","(4, 6)","(7, 3)",6
27,noise0_softmaxBeta2.5_5,"[411, 824, 1240, 1679, 2098, 2516, 2931, 3355, 3805, 4242, 4678, 5082, 5507, 5924, 6338, 6751]","[(1, 12), [1, 11], [2, 11], [3, 11], [4, 11], [4, 10], [4, 9], [5, 9], [6, 9], [6, 8], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [6, 2], [6, 1]]","[(0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(1, 12)","(6, 1)","(12, 7)",4
28,noise0_softmaxBeta2.5_5,"[446, 877, 1301, 1737, 2168, 2605, 3066, 3506, 3971, 4399, 4824, 5251, 5695, 6124]","[(11, 13), [11, 12], [10, 12], [9, 12], [9, 11], [8, 11], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [6, 7], [6, 6], [6, 5], [6, 4]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1)]",[],0,"(11, 13)","(2, 8)","(6, 4)",10
29,noise0_softmaxBeta2.5_5,"[431, 867, 1313, 1751, 2162, 2575, 3001, 3420, 3834, 4290, 4720, 5141, 5576, 6010, 6449]","[(1, 2), [1, 3], [2, 3], [3, 3], [3, 4], [4, 4], [5, 4], [5, 5], [5, 6], [6, 6], [7, 6], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7]]","[(0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]",[],0,"(1, 2)","(11, 7)","(6, 12)",6
30,noise0_softmaxBeta2.5_5,"[487, 906, 1332, 1761, 2170, 2582, 2991, 3397, 3808, 4216, 4632, 5056, 5472]","[(2, 10), [3, 10], [4, 10], [4, 9], [4, 8], [5, 8], [5, 7], [5, 6], [6, 6], [6, 5], [6, 4], [7, 4], [7, 3], [7, 2]]","[(1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1)]",[],0,"(2, 10)","(7, 2)","(10, 5)",10
31,noise0_softmaxBeta2.5_5,"[425, 856, 1278, 1752, 2164, 2571, 3019, 3437, 3849, 4287, 4735, 5240, 5702, 6155, 6631]","[(3, 13), [3, 12], [3, 11], [4, 11], [5, 11], [6, 11], [6, 10], [7, 10], [7, 9], [8, 9], [9, 9], [9, 8], [10, 8], [11, 8], [12, 8], [13, 8]]","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]",[],0,"(3, 13)","(8, 3)","(13, 8)",10
32,noise0_softmaxBeta2.5_5,"[456, 904, 1355, 1810, 2260, 2708, 3156, 3611, 4063, 4548, 4997, 5448, 5966]","[(9, 4), [8, 4], [7, 4], [7, 5], [6, 5], [5, 5], [4, 5], [3, 5], [2, 5], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],0,"(9, 4)","(4, 12)","(1, 9)",4
33,noise0_softmaxBeta2.5_5,"[476, 923, 1363, 1802, 2244, 2679, 3086, 3496, 3906, 4310, 4713, 5118, 5525, 5931, 6336, 6741]","[(12, 12), [11, 12], [11, 11], [10, 11], [9, 11], [8, 11], [7, 11], [6, 11], [5, 11], [5, 10], [5, 9], [5, 8], [4, 8], [3, 8], [2, 8], [2, 7], [1, 7]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0)]",[],0,"(12, 12)","(1, 7)","(7, 1)",4
34,noise0_softmaxBeta2.5_5,"[408, 818, 1234, 1663, 2073, 2482, 2889, 3324, 3731, 4136, 4547, 4953, 5361, 5768, 6176]","[(2, 11), [3, 11], [4, 11], [4, 10], [4, 9], [4, 8], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 6], [10, 6], [11, 6], [12, 6]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0)]",[],0,"(2, 11)","(7, 1)","(12, 6)",10
35,noise0_softmaxBeta2.5_5,"[412, 812, 1235, 1668, 2080, 2489, 2940, 3374, 3808, 4239, 4691, 5112, 5521, 5947]","[(12, 4), [11, 4], [11, 5], [10, 5], [10, 6], [9, 6], [8, 6], [8, 7], [8, 8], [8, 9], [8, 10], [8, 11], [7, 11], [7, 12], [7, 13]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1)]",[],0,"(12, 4)","(7, 13)","(3, 9)",6
36,noise0_softmaxBeta2.5_5,"[423, 855, 1280, 1715, 2143, 2570, 2990, 3406, 3824, 4235, 4658, 5068, 5508, 5929, 6356]","[(3, 2), [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [13, 4], [13, 5], [13, 6], [13, 7]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],0,"(3, 2)","(13, 7)","(8, 12)",2
