,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0_softmaxBeta2.5_8,"[429, 835, 1249, 1682, 2089, 2500, 2908, 3314, 3724, 4166, 4579, 4991, 5402]","[(3, 13), [3, 12], [3, 11], [4, 11], [5, 11], [5, 10], [5, 9], [5, 8], [6, 8], [6, 7], [7, 7], [7, 6], [7, 5], [8, 5]]","[(0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0)]",[],0,"(3, 13)","(8, 5)","(11, 8)",2
1,noise0_softmaxBeta2.5_8,"[421, 831, 1253, 1689, 2102, 2514, 2924, 3337, 3748, 4160, 4573, 4986, 5397, 5809, 6223]","[(1, 3), [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [4, 6], [5, 6], [6, 6], [7, 6], [7, 7], [8, 7], [8, 8], [9, 8], [10, 8], [11, 8]]","[(1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0)]",[],0,"(1, 3)","(11, 8)","(6, 13)",4
2,noise0_softmaxBeta2.5_8,"[412, 823, 1239, 1665, 2075, 2483, 2891, 3298, 3703, 4111, 4517, 4926, 5333, 5737]","[(1, 2), [1, 3], [1, 4], [2, 4], [3, 4], [3, 5], [3, 6], [4, 6], [5, 6], [6, 6], [7, 6], [8, 6], [9, 6], [10, 6], [10, 7]]","[(0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]",[],0,"(1, 2)","(10, 7)","(6, 11)",10
3,noise0_softmaxBeta2.5_8,"[420, 831, 1253, 1687, 2102, 2515, 2929, 3344, 3758, 4172, 4587, 4999, 5412, 5825]","[(4, 12), [4, 11], [5, 11], [6, 11], [7, 11], [7, 10], [7, 9], [8, 9], [9, 9], [9, 8], [10, 8], [11, 8], [12, 8], [12, 7], [13, 7]]","[(0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0)]",[],0,"(4, 12)","(9, 3)","(13, 7)",4
4,noise0_softmaxBeta2.5_8,"[438, 847, 1265, 1689, 2094, 2503, 2910, 3320, 3727, 4135, 4545, 4950, 5359]","[(1, 2), [1, 3], [2, 3], [3, 3], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8], [4, 8], [5, 8], [5, 9], [5, 10], [6, 10]]","[(0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0)]",[],0,"(1, 2)","(9, 7)","(6, 10)",6
5,noise0_softmaxBeta2.5_8,"[410, 815, 1227, 1655, 2064, 2469, 2875, 3279, 3684, 4089, 4494, 4899, 5304, 5708, 6115]","[(1, 1), [2, 1], [2, 2], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [8, 4], [8, 5], [9, 5], [10, 5], [10, 6], [11, 6]]","[(1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0)]",[],0,"(1, 1)","(11, 6)","(6, 11)",6
6,noise0_softmaxBeta2.5_8,"[421, 834, 1257, 1690, 2099, 2508, 2916, 3325, 3731, 4138, 4545, 4956, 5364, 5772, 6206]","[(12, 12), [11, 12], [11, 11], [10, 11], [9, 11], [8, 11], [7, 11], [6, 11], [5, 11], [5, 10], [5, 9], [4, 9], [3, 9], [2, 9], [2, 8], [2, 7]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],0,"(12, 12)","(2, 7)","(7, 2)",4
7,noise0_softmaxBeta2.5_8,"[411, 816, 1228, 1662, 2073, 2481, 2890, 3298, 3707, 4116, 4525, 4932, 5339, 5750]","[(13, 11), [12, 11], [11, 11], [11, 10], [11, 9], [11, 8], [11, 7], [10, 7], [10, 6], [10, 5], [9, 5], [9, 4], [9, 3], [8, 3], [8, 2]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]",[],0,"(13, 11)","(4, 6)","(8, 2)",2
8,noise0_softmaxBeta2.5_8,"[413, 816, 1228, 1653, 2064, 2471, 2881, 3295, 3705, 4102, 4502, 4903, 5307, 5712]","[(12, 13), [12, 12], [11, 12], [10, 12], [10, 11], [9, 11], [8, 11], [8, 10], [8, 9], [8, 8], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(12, 13)","(3, 8)","(7, 4)",6
9,noise0_softmaxBeta2.5_8,"[410, 813, 1224, 1679, 2099, 2515, 2926, 3352, 3761, 4198, 4621, 5032, 5447, 5864, 6303, 6715]","[(12, 1), [11, 1], [10, 1], [10, 2], [10, 3], [9, 3], [9, 4], [9, 5], [8, 5], [8, 6], [8, 7], [8, 8], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],0,"(12, 1)","(7, 12)","(1, 6)",2
