,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0_softmaxBeta2.5_0,"[440, 910, 1335, 1759, 2187, 2659, 3247, 3770, 4259, 4708, 5131, 5568, 5999]","[(4, 9), [4, 8], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [10, 5], [11, 5], [11, 4], [12, 4]]","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0)]",[],0,"(4, 9)","(9, 1)","(12, 4)",6
1,noise0_softmaxBeta2.5_0,"[434, 859, 1283, 1723, 2140, 2588, 3002, 3417, 3833, 4249, 4665, 5082, 5500, 5917, 6365, 6781]","[(2, 12), [3, 12], [3, 11], [3, 10], [4, 10], [4, 9], [4, 8], [5, 8], [6, 8], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7]]","[(1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],0,"(2, 12)","(7, 1)","(13, 7)",10
2,noise0_softmaxBeta2.5_0,"[451, 890, 1346, 1800, 2229, 2682, 3122, 3543, 3969, 4397, 4863, 5307, 5731]","[(5, 10), [5, 9], [5, 8], [6, 8], [6, 7], [7, 7], [8, 7], [8, 6], [9, 6], [10, 6], [10, 5], [11, 5], [12, 5], [13, 5]]","[(0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0)]",[],0,"(5, 10)","(10, 2)","(13, 5)",4
3,noise0_softmaxBeta2.5_0,"[429, 853, 1331, 1843, 2287, 2870, 3390, 3913, 4526, 4928, 5423, 5830, 6258, 6679, 7100, 7538]","[(12, 12), [11, 12], [11, 11], [10, 11], [10, 10], [9, 10], [8, 10], [8, 9], [8, 8], [8, 7], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1]]","[(-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(12, 12)","(1, 7)","(7, 1)",6
4,noise0_softmaxBeta2.5_0,"[662, 1093, 1525, 1990, 2406, 2821, 3236, 3649, 4066, 4481, 4894, 5310, 5732, 6181, 6601, 7023]","[(1, 2), [1, 3], [1, 4], [2, 4], [3, 4], [4, 4], [4, 5], [4, 6], [4, 7], [5, 7], [5, 8], [5, 9], [6, 9], [6, 10], [6, 11], [6, 12], [6, 13]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],0,"(1, 2)","(12, 7)","(6, 13)",2
5,noise0_softmaxBeta2.5_0,"[469, 902, 1331, 1800, 2220, 2630, 3059, 3496, 3916, 4338, 4759, 5174, 5647]","[(10, 3), [9, 3], [9, 4], [9, 5], [8, 5], [8, 6], [7, 6], [6, 6], [6, 7], [5, 7], [4, 7], [4, 8], [3, 8], [2, 8]]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0)]",[],0,"(10, 3)","(5, 11)","(2, 8)",10
6,noise0_softmaxBeta2.5_0,"[418, 833, 1283, 1757, 2217, 2663, 3089, 3534, 3956, 4381, 4844, 5341, 5809, 6244, 6711]","[(3, 2), [3, 3], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [7, 5], [7, 6], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],0,"(3, 2)","(13, 7)","(8, 12)",6
7,noise0_softmaxBeta2.5_0,"[423, 830, 1264, 1749, 2181, 2606, 3058, 3475, 3879, 4292, 4727, 5136, 5678, 6106]","[(13, 10), [12, 10], [11, 10], [10, 10], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10], [4, 10], [4, 9], [4, 8], [4, 7], [4, 6], [4, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(13, 10)","(4, 5)","(8, 1)",2
8,noise0_softmaxBeta2.5_0,"[417, 879, 1311, 1753, 2174, 2601, 3013, 3425, 3901, 4312, 4809, 5243, 5721]","[(2, 12), [3, 12], [4, 12], [5, 12], [6, 12], [7, 12], [8, 12], [9, 12], [10, 12], [10, 11], [10, 10], [10, 9], [10, 8], [10, 7]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(2, 12)","(7, 4)","(10, 7)",2
9,noise0_softmaxBeta2.5_0,"[413, 823, 1244, 1665, 2071, 2477, 2916, 3326, 3786, 4194, 4609, 5064, 5475, 5922, 6355, 6776]","[(1, 13), [1, 12], [2, 12], [3, 12], [3, 11], [3, 10], [3, 9], [4, 9], [5, 9], [5, 8], [5, 7], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3], [6, 2]]","[(0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(1, 13)","(6, 2)","(12, 8)",10
