,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0_softmaxBeta2.5_1,"[409, 802, 1198, 1615, 2020, 2420, 2822, 3224, 3627, 4028, 4429, 4832, 5232]","[(1, 1), [1, 2], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [3, 9], [4, 9], [5, 9], [6, 9]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]",[],0,"(1, 1)","(9, 6)","(6, 9)",4
1,noise0_softmaxBeta2.5_1,"[415, 824, 1241, 1665, 2076, 2487, 2893, 3298, 3743, 4169, 4590, 5144, 5713, 6127, 6541]","[(2, 2), [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [8, 3], [8, 4], [9, 4], [10, 4], [10, 5], [11, 5], [12, 5], [12, 6], [12, 7]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1)]",[],0,"(2, 2)","(12, 7)","(7, 12)",2
2,noise0_softmaxBeta2.5_1,"[419, 834, 1260, 1700, 2117, 2533, 2953, 3370, 3797, 4214, 4635, 5054, 5472, 5889, 6306, 6723]","[(2, 13), [2, 12], [2, 11], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7], [3, 6], [4, 6], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [6, 2], [7, 2]]","[(0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]",[],0,"(2, 13)","(7, 2)","(13, 8)",4
3,noise0_softmaxBeta2.5_1,"[416, 831, 1254, 1685, 2103, 2523, 3021, 3436, 3851, 4266, 4680, 5094, 5509, 5923, 6338]","[(2, 2), [3, 2], [4, 2], [4, 3], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [10, 5], [11, 5], [12, 5], [12, 6], [12, 7]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1)]",[],0,"(2, 2)","(12, 7)","(7, 12)",6
4,noise0_softmaxBeta2.5_1,"[420, 834, 1255, 1682, 2122, 2532, 2944, 3356, 3766, 4185, 4597, 5017, 5435, 5859, 6276]","[(13, 2), [13, 3], [13, 4], [13, 5], [13, 6], [13, 7], [13, 8], [12, 8], [11, 8], [11, 9], [11, 10], [10, 10], [9, 10], [8, 10], [8, 11], [8, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[],0,"(13, 2)","(8, 12)","(3, 7)",2
5,noise0_softmaxBeta2.5_1,"[420, 835, 1259, 1688, 2104, 2522, 2947, 3381, 3801, 4214, 4661, 5077, 5509, 5941, 6390, 6824]","[(2, 13), [2, 12], [2, 11], [2, 10], [2, 9], [2, 8], [2, 7], [3, 7], [4, 7], [4, 6], [4, 5], [4, 4], [4, 3], [4, 2], [5, 2], [6, 2], [7, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]",[],0,"(2, 13)","(7, 2)","(13, 8)",2
6,noise0_softmaxBeta2.5_1,"[418, 862, 1301, 1741, 2174, 2618, 3078, 3514, 3949, 4369, 4818, 5236, 5660, 6100, 6543]","[(12, 12), [12, 11], [12, 10], [11, 10], [10, 10], [10, 9], [9, 9], [9, 8], [8, 8], [7, 8], [6, 8], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(12, 12)","(2, 7)","(7, 2)",2
7,noise0_softmaxBeta2.5_1,"[455, 900, 1353, 1798, 2214, 2627, 3046, 3467, 3884, 4307, 4728, 5143, 5561, 5974, 6386, 6798]","[(2, 13), [2, 12], [3, 12], [3, 11], [4, 11], [5, 11], [5, 10], [5, 9], [6, 9], [6, 8], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2]]","[(0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(2, 13)","(7, 2)","(13, 8)",10
8,noise0_softmaxBeta2.5_1,"[419, 836, 1268, 1735, 2181, 2592, 3000, 3412, 3824, 4237, 4647, 5056, 5464, 5872]","[(1, 11), [1, 10], [1, 9], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4], [2, 4], [3, 4], [4, 4], [4, 3], [5, 3], [6, 3], [6, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1)]",[],0,"(1, 11)","(6, 2)","(10, 6)",2
9,noise0_softmaxBeta2.5_1,"[421, 837, 1279, 1747, 2168, 2593, 3011, 3430, 3850, 4266, 4684, 5101, 5523, 5939, 6367, 6814]","[(12, 12), [12, 11], [12, 10], [11, 10], [10, 10], [9, 10], [8, 10], [8, 9], [8, 8], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],0,"(12, 12)","(1, 7)","(7, 1)",6
