,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0_softmaxBeta2.5_10,"[420, 826, 1247, 1690, 2106, 2529, 2947, 3362, 3811, 4228, 4651, 5065, 5482]","[(3, 3), [4, 3], [5, 3], [5, 4], [5, 5], [5, 6], [6, 6], [6, 7], [7, 7], [8, 7], [8, 8], [8, 9], [8, 10], [8, 11]]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],0,"(3, 3)","(11, 8)","(8, 11)",10
1,noise0_softmaxBeta2.5_10,"[428, 840, 1263, 1700, 2116, 2532, 2948, 3365, 3778, 4190, 4605, 5016, 5420]","[(5, 12), [6, 12], [6, 11], [7, 11], [7, 10], [7, 9], [8, 9], [8, 8], [9, 8], [10, 8], [11, 8], [11, 7], [12, 7], [13, 7]]","[(1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]",[],0,"(5, 12)","(10, 4)","(13, 7)",10
2,noise0_softmaxBeta2.5_10,"[416, 830, 1254, 1685, 2099, 2514, 2925, 3339, 3754, 4169, 4600, 5019, 5435, 5850]","[(4, 1), [4, 2], [4, 3], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [6, 8], [7, 8], [7, 9], [8, 9], [8, 10], [9, 10]]","[(0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0)]",[],0,"(4, 1)","(13, 6)","(9, 10)",4
3,noise0_softmaxBeta2.5_10,"[446, 872, 1309, 1741, 2156, 2568, 2988, 3404, 3815, 4258, 4666, 5077, 5486, 5895]","[(11, 1), [10, 1], [9, 1], [9, 2], [9, 3], [8, 3], [7, 3], [7, 4], [7, 5], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [2, 6]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(11, 1)","(6, 10)","(2, 6)",6
4,noise0_softmaxBeta2.5_10,"[424, 843, 1272, 1714, 2135, 2555, 2990, 3411, 3830, 4279, 4704, 5123, 5541, 5978, 6446]","[(11, 3), [10, 3], [10, 4], [9, 4], [9, 5], [8, 5], [8, 6], [7, 6], [7, 7], [7, 8], [6, 8], [5, 8], [4, 8], [3, 8], [2, 8], [1, 8]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(11, 3)","(6, 13)","(1, 8)",10
5,noise0_softmaxBeta2.5_10,"[471, 915, 1376, 1809, 2236, 2664, 3088, 3518, 3937, 4360, 4780, 5213, 5643, 6072, 6551, 6977]","[(1, 12), [1, 11], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [6, 9], [7, 9], [7, 8], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7]]","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],0,"(1, 12)","(6, 1)","(12, 7)",2
6,noise0_softmaxBeta2.5_10,"[443, 877, 1318, 1806, 2300, 2739, 3172, 3602, 4033, 4464, 4899, 5347, 5786, 6225, 6658, 7098]","[(2, 1), [2, 2], [2, 3], [3, 3], [4, 3], [4, 4], [4, 5], [5, 5], [6, 5], [6, 6], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6], [12, 6], [13, 6]]","[(0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],0,"(2, 1)","(13, 6)","(7, 12)",10
7,noise0_softmaxBeta2.5_10,"[429, 860, 1295, 1733, 2167, 2595, 3028, 3456, 3890, 4321, 4777, 5221, 5674, 6105]","[(13, 12), [12, 12], [12, 11], [12, 10], [12, 9], [11, 9], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [9, 3], [8, 3]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[],0,"(13, 12)","(4, 7)","(8, 3)",4
8,noise0_softmaxBeta2.5_10,"[413, 820, 1235, 1664, 2073, 2483, 2891, 3301, 3708, 4116, 4525, 4932, 5338, 5746, 6153, 6589]","[(13, 1), [13, 2], [12, 2], [12, 3], [12, 4], [11, 4], [10, 4], [10, 5], [9, 5], [8, 5], [7, 5], [6, 5], [6, 6], [5, 6], [4, 6], [3, 6], [2, 6]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(13, 1)","(8, 12)","(2, 6)",4
9,noise0_softmaxBeta2.5_10,"[414, 826, 1249, 1684, 2098, 2509, 2921, 3334, 3744, 4155, 4569, 4980, 5393, 5803, 6248, 6660]","[(13, 12), [13, 11], [12, 11], [11, 11], [11, 10], [10, 10], [9, 10], [8, 10], [7, 10], [7, 9], [7, 8], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(13, 12)","(2, 7)","(8, 1)",6
