,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0.1_softmaxBeta2.5_1,"[504, 985, 1472, 1963, 2442, 2944, 3431, 3914, 4397, 4882, 5364, 5847, 6327, 6815, 7296, 7784, 8268, 8753]","[(11, 13), [11, 12], [10, 12], [10, 11], [10, 10], [9, 10], [8, 10], [8, 9], [7, 9], [7, 8], [7, 7], [8, 8], [8, 7], [7, 7], [6, 7], [6, 6], [6, 5], [6, 4], [6, 3]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[11],1,"(11, 13)","(1, 8)","(6, 3)",4
1,noise0.1_softmaxBeta2.5_1,"[482, 986, 1474, 1961, 2507, 2962, 3429, 3902, 4410, 4853, 5294, 5738, 6181, 6620, 7062]","[(10, 1), [10, 2], [9, 2], [9, 3], [8, 3], [7, 3], [7, 4], [7, 5], [6, 5], [6, 6], [5, 6], [5, 7], [4, 7], [4, 8], [4, 9], [5, 9]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]",[12],1,"(10, 1)","(5, 9)","(2, 6)",10
2,noise0.1_softmaxBeta2.5_1,"[447, 885, 1341, 1804, 2245, 2688, 3158, 3604, 4051, 4498, 4942, 5388, 5831, 6276, 6722, 7164]","[(13, 2), [12, 2], [12, 3], [12, 4], [11, 4], [11, 5], [12, 6], [12, 7], [12, 8], [11, 8], [10, 8], [9, 8], [9, 9], [9, 10], [9, 11], [8, 11], [8, 12]]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1)]",[6],1,"(13, 2)","(8, 12)","(3, 7)",10
3,noise0.1_softmaxBeta2.5_1,"[458, 906, 1374, 1854, 2309, 2764, 3218, 3672, 4127, 4581, 5035, 5494, 5948, 6402, 6856]","[(13, 3), [13, 4], [13, 5], [12, 5], [11, 5], [10, 5], [9, 5], [9, 6], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11], [8, 11], [8, 12], [8, 13]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1)]",[],0,"(13, 3)","(8, 13)","(3, 8)",6
4,noise0.1_softmaxBeta2.5_1,"[488, 944, 1418, 1922, 2400, 2888, 3367, 3870, 4341, 4821, 5289, 5815, 6306, 6849, 7310, 7848, 8336, 8830, 9332, 9811]","[(1, 2), [0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5], [3, 5], [3, 6], [4, 6], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12], [6, 12], [6, 13]]","[(0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1)]","[1, 9]",2,"(1, 2)","(12, 7)","(6, 13)",6
5,noise0.1_softmaxBeta2.5_1,"[458, 1065, 1703, 2151, 2607, 3077, 3605, 4120, 4572, 5096, 5568, 6054, 6505, 6957]","[(1, 13), [2, 13], [2, 12], [3, 12], [3, 11], [4, 11], [3, 10], [3, 9], [4, 9], [5, 9], [6, 9], [7, 9], [7, 8], [8, 8], [9, 8]]","[(1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]",[6],1,"(1, 13)","(6, 5)","(9, 8)",6
6,noise0.1_softmaxBeta2.5_1,"[469, 934, 1420, 2004, 2510, 3060, 3648, 4199, 4675, 5195, 5704, 6242, 6714, 7179]","[(3, 3), [3, 4], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [7, 6], [7, 7], [8, 7], [9, 8], [10, 8], [11, 8], [12, 8], [13, 8]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[10],1,"(3, 3)","(13, 8)","(8, 13)",6
7,noise0.1_softmaxBeta2.5_1,"[472, 972, 1455, 1969, 2528, 2993, 3454, 3931, 4409, 4861, 5364, 5858, 6382]","[(13, 11), [13, 10], [12, 10], [11, 10], [10, 10], [10, 9], [10, 8], [9, 8], [9, 7], [8, 7], [7, 7], [6, 7], [5, 6], [4, 6]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[12],1,"(13, 11)","(4, 6)","(8, 2)",4
8,noise0.1_softmaxBeta2.5_1,"[556, 1032, 1517, 2018, 2482, 2974, 3454, 3913, 4443, 4955, 5450, 5955, 6435, 6947, 7551, 8142, 8621]","[(2, 11), [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [9, 9], [10, 9], [10, 8], [9, 9], [10, 9], [10, 8], [10, 7], [11, 7], [11, 6]]","[(0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1)]",[12],1,"(2, 11)","(7, 2)","(11, 6)",4
9,noise0.1_softmaxBeta2.5_1,"[471, 933, 1440, 1911, 2382, 2856, 3339, 3881, 4339, 4948, 5468, 6025, 6554, 7091]","[(10, 2), [9, 2], [8, 2], [8, 3], [8, 4], [7, 4], [7, 5], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [2, 6], [2, 7], [1, 7]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[],0,"(10, 2)","(5, 11)","(1, 7)",10
10,noise0.1_softmaxBeta2.5_1,"[478, 953, 1453, 1927, 2424, 2887, 3357, 3846, 4311, 4837, 5301, 5816, 6283]","[(11, 10), [10, 10], [9, 10], [9, 9], [9, 8], [8, 8], [7, 8], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 6], [3, 5]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1)]",[11],1,"(11, 10)","(3, 5)","(6, 2)",2
