,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
23,noise0.1_softmaxBeta2.5_4,"[483, 1058, 1632, 2140, 2626, 3088, 3545, 4051, 4536, 5002, 5508, 6056, 6612, 7068, 7531, 8015]","[(2, 1), [3, 1], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 1], [11, 2], [11, 3], [11, 4], [11, 5], [11, 6], [12, 6]]","[(1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]",[10],1,"(2, 1)","(12, 6)","(7, 11)",4
24,noise0.1_softmaxBeta2.5_4,"[458, 912, 1385, 1877, 2332, 2789, 3253, 3717, 4173, 4632, 5178, 5765, 6221, 6683, 7187, 7651]","[(1, 10), [1, 9], [1, 8], [2, 8], [3, 8], [3, 7], [3, 6], [3, 6], [4, 6], [5, 6], [5, 5], [5, 4], [5, 4], [5, 3], [5, 2], [6, 2], [6, 1]]","[(0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1)]","[7, 12]",2,"(1, 10)","(6, 1)","(10, 5)",6
25,noise0.1_softmaxBeta2.5_4,"[460, 944, 1501, 1971, 2448, 2960, 3484, 3990, 4454, 4988, 5452, 5914, 6389, 6873, 7350, 7839]","[(12, 13), [12, 12], [12, 11], [12, 10], [12, 9], [12, 8], [12, 7], [12, 6], [12, 5], [11, 5], [10, 5], [10, 4], [9, 4], [9, 3], [8, 3], [7, 3], [7, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1)]",[],0,"(12, 13)","(1, 8)","(7, 2)",2
26,noise0.1_softmaxBeta2.5_4,"[502, 997, 1518, 2022, 2517, 3011, 3508, 4006, 4500, 4995, 5496, 6020]","[(4, 9), [5, 9], [6, 9], [6, 8], [6, 7], [7, 7], [8, 7], [9, 7], [10, 6], [10, 5], [10, 4], [11, 4], [12, 4]]","[(1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0)]",[8],1,"(4, 9)","(9, 1)","(12, 4)",6
27,noise0.1_softmaxBeta2.5_4,"[491, 978, 1471, 1958, 2454, 2908, 3396, 3871, 4324, 4777, 5232, 5688, 6139, 6595, 7045, 7498, 7949]","[(1, 11), [2, 11], [2, 10], [2, 9], [2, 8], [2, 7], [2, 6], [2, 5], [2, 4], [2, 3], [3, 3], [4, 3], [3, 4], [3, 3], [4, 3], [5, 3], [5, 2], [6, 2]]","[(1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0)]",[12],1,"(1, 11)","(6, 2)","(10, 6)",4
28,noise0.1_softmaxBeta2.5_4,"[457, 911, 1381, 1853, 2308, 2762, 3216, 3671, 4124, 4578, 5030, 5484, 5936, 6390, 6843]","[(12, 13), [11, 13], [11, 12], [10, 12], [10, 11], [10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [9, 5], [8, 5], [8, 4], [7, 4], [7, 3]]","[(-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1)]",[],0,"(12, 13)","(2, 8)","(7, 3)",6
29,noise0.1_softmaxBeta2.5_4,"[457, 913, 1383, 1854, 2307, 2764, 3219, 3676, 4130, 4613, 5067, 5521, 5974, 6429, 6884, 7337, 7791, 8243, 8698, 9150, 9606]","[(2, 1), [2, 2], [3, 2], [2, 2], [3, 2], [4, 2], [4, 3], [4, 4], [4, 5], [5, 5], [6, 5], [6, 6], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5], [11, 6], [12, 6], [13, 6]]","[(0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0)]","[3, 12]",2,"(2, 1)","(13, 6)","(7, 12)",10
30,noise0.1_softmaxBeta2.5_4,"[460, 920, 1402, 1898, 2369, 2851, 3327, 3888, 4382, 4886, 5381, 5896, 6352, 6806, 7259, 7716]","[(13, 2), [12, 2], [11, 2], [11, 3], [11, 4], [10, 4], [9, 4], [8, 4], [8, 5], [8, 6], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [2, 6], [2, 7]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[],0,"(13, 2)","(8, 13)","(2, 7)",2
31,noise0.1_softmaxBeta2.5_4,"[455, 908, 1405, 1897, 2463, 2916, 3462, 3916, 4370, 4819, 5273, 5747, 6216, 6679, 7142, 7717]","[(2, 13), [2, 12], [2, 11], [2, 10], [2, 10], [2, 9], [2, 8], [2, 7], [3, 7], [3, 6], [3, 5], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [7, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[4],1,"(2, 13)","(7, 3)","(12, 8)",2
32,noise0.1_softmaxBeta2.5_4,"[546, 1098, 1593, 2069, 2637, 3163, 3754, 4218, 4853, 5412, 5960, 6448, 6941, 7412, 7869, 8324, 8789, 9243]","[(2, 2), [3, 2], [3, 3], [4, 3], [5, 3], [5, 4], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [8, 4], [7, 5], [8, 5], [9, 5], [10, 5], [10, 6], [11, 6], [11, 7]]","[(1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1)]","[6, 12]",2,"(2, 2)","(11, 7)","(7, 11)",4
