,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0.1_softmaxBeta2.5_10,"[512, 1006, 1521, 2080, 2622, 3126, 3622, 4119, 4616, 5117, 5617, 6156, 6655, 7156, 7654, 8156]","[(11, 5), [10, 5], [9, 5], [9, 6], [9, 7], [10, 7], [9, 7], [8, 7], [7, 7], [6, 6], [6, 7], [5, 7], [5, 8], [5, 9], [4, 9], [4, 10], [3, 10]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0)]","[5, 9]",2,"(11, 5)","(6, 13)","(3, 10)",6
1,noise0.1_softmaxBeta2.5_10,"[503, 1009, 1529, 2125, 2611, 3098, 3609, 4081, 4562, 5036, 5504, 5982, 6447, 6913, 7381]","[(11, 11), [11, 10], [10, 10], [9, 10], [9, 9], [9, 8], [9, 7], [8, 7], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [6, 3], [6, 2], [6, 1]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1)]",[],0,"(11, 11)","(1, 6)","(6, 1)",6
2,noise0.1_softmaxBeta2.5_10,"[468, 935, 1432, 1915, 2398, 2892, 3432, 3901, 4369, 4829, 5293, 5816, 6318, 6790, 7263, 7725]","[(11, 1), [10, 0], [9, 0], [9, 1], [9, 2], [9, 3], [8, 3], [7, 3], [6, 3], [5, 3], [5, 4], [5, 5], [4, 5], [4, 6], [3, 6], [2, 6], [1, 6]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0)]",[1],1,"(11, 1)","(6, 11)","(1, 6)",2
3,noise0.1_softmaxBeta2.5_10,"[463, 988, 1471, 1979, 2557, 3076, 3607, 4109, 4635, 5136, 5639, 6143, 6688, 7187, 7713, 8210]","[(13, 10), [13, 9], [13, 8], [12, 8], [12, 7], [11, 7], [10, 7], [10, 6], [9, 6], [8, 6], [7, 6], [6, 6], [5, 6], [6, 6], [5, 6], [4, 6], [4, 5]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1)]",[13],1,"(13, 10)","(4, 5)","(8, 1)",4
4,noise0.1_softmaxBeta2.5_10,"[500, 998, 1512, 2001, 2602, 3095, 3595, 4104, 4578, 5131, 5613, 6082, 6540, 6999, 7563, 8050, 8532, 8988, 9447, 9973]","[(12, 2), [12, 3], [12, 4], [12, 5], [12, 5], [12, 6], [12, 7], [13, 6], [13, 7], [13, 8], [13, 9], [12, 9], [11, 9], [10, 9], [9, 9], [9, 10], [8, 10], [8, 11], [8, 12], [7, 12], [7, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1)]","[4, 7]",2,"(12, 2)","(7, 13)","(1, 7)",2
5,noise0.1_softmaxBeta2.5_10,"[476, 941, 1424, 1897, 2367, 2822, 3288, 3744, 4224, 4714, 5180, 5663, 6127, 6590, 7079]","[(1, 3), [1, 4], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [10, 8], [11, 8]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]",[],0,"(1, 3)","(11, 8)","(6, 13)",2
6,noise0.1_softmaxBeta2.5_10,"[458, 926, 1422, 1897, 2379, 2865, 3313, 3763, 4212, 4658, 5103, 5556, 6113, 6610, 7095]","[(1, 13), [1, 12], [1, 11], [2, 11], [2, 11], [3, 11], [4, 11], [5, 11], [5, 10], [5, 9], [6, 9], [7, 9], [8, 9], [9, 9], [10, 9], [10, 8]]","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[4],1,"(1, 13)","(6, 4)","(10, 8)",10
7,noise0.1_softmaxBeta2.5_10,"[499, 965, 1456, 1945, 2415, 2873, 3341, 3813, 4286, 4760, 5226, 5684, 6202, 6680, 7182, 7688, 8169]","[(2, 11), [3, 11], [4, 12], [4, 11], [4, 10], [4, 9], [5, 9], [6, 10], [7, 10], [8, 10], [8, 9], [9, 9], [10, 9], [10, 8], [11, 8], [11, 7], [12, 7], [12, 6]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1)]","[2, 7]",2,"(2, 11)","(7, 1)","(12, 6)",10
8,noise0.1_softmaxBeta2.5_10,"[576, 1037, 1558, 2033, 2516, 2995, 3493, 3974, 4445, 4925, 5400, 5884, 6360, 6854, 7340]","[(3, 13), [4, 13], [4, 12], [5, 12], [6, 12], [6, 11], [6, 10], [7, 10], [8, 10], [9, 10], [9, 9], [10, 9], [10, 8], [11, 8], [12, 8], [13, 8]]","[(1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0)]",[],0,"(3, 13)","(8, 3)","(13, 8)",4
9,noise0.1_softmaxBeta2.5_10,"[518, 1074, 1605, 2096, 2559, 3028, 3530, 4047, 4542, 5037, 5533, 6029, 6524, 7020]","[(11, 11), [11, 10], [11, 9], [10, 9], [9, 9], [8, 9], [7, 8], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [2, 6], [1, 6]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0)]",[6],1,"(11, 11)","(1, 6)","(6, 1)",10
