,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0.1_softmaxBeta2.5_3,"[467, 916, 1384, 1851, 2300, 2748, 3198, 3651, 4100, 4552, 5002, 5452, 5902, 6352, 6802, 7252, 7707, 8187, 8639]","[(12, 1), [11, 1], [10, 1], [10, 2], [10, 3], [10, 4], [9, 4], [8, 4], [7, 4], [7, 3], [7, 4], [7, 5], [8, 5], [7, 5], [6, 5], [5, 5], [4, 5], [3, 5], [3, 6], [2, 6]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]","[9, 12]",2,"(12, 1)","(7, 11)","(2, 6)",2
1,noise0.1_softmaxBeta2.5_3,"[468, 929, 1406, 1880, 2339, 2800, 3258, 3717, 4175, 4641, 5101, 5561, 6020, 6477]","[(4, 3), [5, 3], [5, 4], [4, 5], [5, 5], [6, 5], [6, 6], [6, 7], [6, 8], [6, 9], [7, 9], [8, 9], [8, 10], [9, 10], [9, 11]]","[(1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1)]",[3],1,"(4, 3)","(12, 8)","(9, 11)",6
2,noise0.1_softmaxBeta2.5_3,"[459, 915, 1387, 1855, 2308, 2761, 3216, 3670, 4122, 4577, 5029, 5485, 5939, 6393, 6845]","[(12, 12), [12, 11], [12, 10], [11, 10], [11, 9], [11, 8], [11, 7], [11, 6], [11, 5], [11, 4], [11, 3], [10, 3], [9, 3], [8, 3], [8, 2], [7, 2]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0)]",[],0,"(12, 12)","(2, 7)","(7, 2)",4
3,noise0.1_softmaxBeta2.5_3,"[457, 915, 1389, 1862, 2317, 2772, 3223, 3681, 4136, 4594, 5049, 5506, 5964, 6424]","[(10, 2), [10, 3], [9, 3], [8, 3], [8, 4], [8, 5], [8, 6], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [3, 7], [2, 7], [1, 7]]","[(0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0)]",[],0,"(10, 2)","(5, 11)","(1, 7)",6
4,noise0.1_softmaxBeta2.5_3,"[451, 903, 1368, 1834, 2316, 2763, 3214, 3660, 4110, 4559, 5010, 5459, 5907]","[(3, 13), [4, 13], [4, 12], [5, 11], [6, 11], [7, 11], [7, 10], [7, 9], [8, 9], [9, 9], [9, 8], [10, 8], [11, 8], [12, 8]]","[(1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[3, 10]",2,"(3, 13)","(8, 4)","(12, 8)",10
5,noise0.1_softmaxBeta2.5_3,"[455, 907, 1377, 1849, 2303, 2757, 3211, 3666, 4122, 4576, 5031, 5485, 5937, 6392, 6846, 7301, 7755]","[(13, 11), [13, 10], [13, 9], [12, 9], [11, 9], [10, 9], [9, 9], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 4], [10, 3], [10, 2], [9, 2], [8, 2], [8, 1]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1)]",[7],1,"(13, 11)","(3, 6)","(8, 1)",2
6,noise0.1_softmaxBeta2.5_3,"[449, 894, 1358, 1823, 2271, 2715, 3160, 3605, 4051, 4497, 4943, 5418, 5864, 6311, 6758]","[(13, 2), [14, 3], [14, 4], [14, 5], [14, 6], [14, 7], [14, 8], [13, 8], [12, 8], [12, 9], [11, 9], [10, 9], [9, 8], [8, 8], [8, 9], [8, 10]]","[(-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]","[1, 12]",2,"(13, 2)","(8, 10)","(5, 7)",2
7,noise0.1_softmaxBeta2.5_3,"[464, 927, 1404, 1883, 2343, 2806, 3266, 3729, 4189, 4655, 5119, 5582, 6043, 6505, 6967, 7428]","[(4, 4), [4, 5], [4, 6], [5, 6], [6, 6], [7, 6], [6, 6], [6, 7], [6, 8], [6, 9], [7, 9], [7, 10], [7, 11], [8, 11], [9, 11], [9, 12], [9, 13]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1)]",[6],1,"(4, 4)","(13, 9)","(9, 13)",2
8,noise0.1_softmaxBeta2.5_3,"[455, 907, 1376, 1842, 2298, 2750, 3202, 3654, 4109, 4561, 5013, 5465, 5916]","[(2, 10), [2, 9], [2, 8], [3, 8], [4, 8], [5, 8], [5, 7], [5, 6], [6, 6], [6, 5], [6, 4], [6, 3], [6, 2], [7, 2]]","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]",[],0,"(2, 10)","(7, 2)","(10, 5)",10
9,noise0.1_softmaxBeta2.5_3,"[482, 931, 1400, 1868, 2319, 2769, 3218, 3666, 4115, 4565, 5013, 5464, 5912]","[(13, 4), [13, 5], [13, 6], [13, 7], [13, 8], [13, 9], [13, 10], [12, 10], [11, 10], [11, 11], [10, 11], [9, 11], [9, 12], [8, 12]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[],0,"(13, 4)","(8, 12)","(5, 9)",2
