,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0.1_softmaxBeta2.5_8,"[463, 905, 1362, 1821, 2261, 2705, 3145, 3586, 4025, 4466, 4905, 5349, 5792]","[(1, 1), [1, 2], [1, 3], [2, 3], [3, 3], [3, 4], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [8, 6], [9, 6], [10, 6]]","[(0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[6, 11]",2,"(1, 1)","(10, 6)","(6, 10)",10
1,noise0.1_softmaxBeta2.5_8,"[449, 894, 1356, 1818, 2262, 2705, 3149, 3593, 4044, 4497, 4972, 5439, 5957]","[(3, 13), [4, 13], [4, 12], [5, 12], [5, 11], [5, 10], [6, 10], [7, 10], [7, 9], [7, 8], [8, 8], [8, 7], [8, 6], [8, 5]]","[(1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1)]",[],0,"(3, 13)","(8, 5)","(11, 8)",10
2,noise0.1_softmaxBeta2.5_8,"[457, 943, 1446, 1978, 2564, 3044, 3505, 3960, 4481, 4950, 5421, 5921, 6480, 7000]","[(1, 10), [2, 10], [2, 9], [3, 9], [3, 8], [3, 7], [3, 6], [4, 6], [5, 6], [6, 6], [7, 6], [8, 6], [8, 5], [9, 5], [10, 5]]","[(1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0)]",[10],1,"(1, 10)","(6, 1)","(10, 5)",6
3,noise0.1_softmaxBeta2.5_8,"[495, 987, 1479, 1985, 2475, 2967, 3459, 3951, 4440, 4937, 5430, 5921, 6426, 6912, 7504]","[(9, 1), [8, 1], [7, 1], [7, 0], [6, 0], [5, 0], [4, 0], [4, 1], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5], [2, 5], [2, 6], [1, 6]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0)]",[3],1,"(9, 1)","(4, 9)","(1, 6)",2
4,noise0.1_softmaxBeta2.5_8,"[522, 1007, 1518, 2027, 2493, 2959, 3420, 3881, 4341, 4802, 5264, 5725, 6186, 6645, 7105]","[(11, 3), [10, 3], [10, 4], [10, 5], [10, 6], [10, 6], [9, 6], [8, 6], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [2, 7], [2, 8], [1, 8]]","[(-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0)]","[5, 13]",2,"(11, 3)","(6, 13)","(1, 8)",4
5,noise0.1_softmaxBeta2.5_8,"[454, 902, 1372, 1839, 2291, 2743, 3194, 3646, 4102, 4552, 5004, 5457, 5906, 6421, 6879, 7349]","[(13, 13), [12, 13], [11, 13], [11, 12], [11, 11], [11, 10], [10, 10], [10, 9], [9, 9], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [3, 8], [2, 8]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0)]",[],0,"(13, 13)","(2, 8)","(8, 2)",10
6,noise0.1_softmaxBeta2.5_8,"[469, 941, 1440, 1960, 2429, 2888, 3360, 3821, 4282, 4736, 5206, 5682, 6147, 6627]","[(4, 2), [4, 3], [5, 3], [5, 3], [5, 4], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5], [10, 6], [10, 7], [11, 7], [12, 7]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0)]",[3],1,"(4, 2)","(12, 7)","(9, 10)",4
7,noise0.1_softmaxBeta2.5_8,"[463, 922, 1397, 1918, 2370, 2839, 3354, 3810, 4325, 4830, 5353, 5816, 6305, 6822]","[(1, 11), [1, 10], [1, 9], [2, 9], [3, 9], [3, 8], [3, 7], [4, 7], [5, 7], [5, 6], [4, 5], [4, 4], [5, 4], [5, 3], [6, 3]]","[(0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0)]",[10],1,"(1, 11)","(6, 3)","(9, 6)",6
8,noise0.1_softmaxBeta2.5_8,"[477, 977, 1451, 1921, 2388, 2854, 3322, 3781, 4237, 4688, 5140, 5594, 6046, 6503]","[(11, 13), [10, 13], [9, 13], [9, 12], [9, 11], [8, 11], [7, 11], [6, 10], [6, 9], [5, 9], [4, 9], [4, 8], [3, 8], [2, 8], [1, 8]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0)]",[7],1,"(11, 13)","(1, 8)","(6, 3)",2
9,noise0.1_softmaxBeta2.5_8,"[455, 909, 1383, 1854, 2315, 2763, 3212, 3664, 4122, 4571, 5024, 5473, 5946, 6439, 6895, 7379, 7845, 8328]","[(1, 1), [2, 1], [1, 0], [2, 0], [3, 1], [3, 2], [4, 2], [4, 3], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [9, 5], [10, 5], [11, 5], [12, 5], [12, 6]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1)]","[2, 4]",2,"(1, 1)","(12, 6)","(6, 12)",4
