,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0.1_softmaxBeta2.5_11,"[510, 1017, 1506, 1977, 2452, 2958, 3417, 3903, 4364, 4825, 5286, 5745, 6208, 6671, 7131]","[(11, 10), [11, 9], [11, 8], [11, 7], [11, 6], [11, 5], [11, 4], [10, 4], [10, 3], [9, 3], [8, 3], [7, 4], [7, 3], [7, 2], [6, 2], [6, 1]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]",[11],1,"(11, 10)","(2, 5)","(6, 1)",2
1,noise0.1_softmaxBeta2.5_11,"[462, 915, 1380, 1849, 2305, 2786, 3243, 3698, 4150, 4604, 5057, 5512, 5965]","[(2, 3), [2, 4], [3, 4], [3, 5], [4, 5], [5, 5], [6, 5], [6, 6], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [7, 11]]","[(0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]",[],0,"(2, 3)","(10, 8)","(7, 11)",6
2,noise0.1_softmaxBeta2.5_11,"[466, 935, 1404, 1863, 2320, 2779, 3237, 3694, 4149, 4603, 5056, 5509, 5960, 6415, 6873, 7330]","[(3, 2), [4, 2], [5, 2], [5, 3], [6, 3], [6, 3], [6, 3], [6, 4], [6, 5], [6, 6], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6], [11, 7], [12, 7]]","[(1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]","[5, 6]",2,"(3, 2)","(12, 7)","(8, 11)",4
3,noise0.1_softmaxBeta2.5_11,"[449, 889, 1385, 1840, 2279, 2751, 3199, 3641, 4079, 4517, 4959, 5414, 5871, 6325, 6777, 7240, 7735]","[(1, 2), [1, 3], [2, 3], [3, 3], [4, 3], [4, 4], [4, 5], [3, 5], [4, 5], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [6, 10], [6, 11], [6, 12]]","[(0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1)]",[7],1,"(1, 2)","(11, 7)","(6, 12)",4
4,noise0.1_softmaxBeta2.5_11,"[464, 924, 1408, 1877, 2329, 2779, 3228, 3674, 4125, 4574, 5020, 5467, 5916, 6367, 6819, 7292, 7743, 8195]","[(12, 11), [11, 11], [12, 12], [12, 11], [11, 11], [10, 11], [10, 10], [9, 10], [9, 10], [9, 9], [9, 8], [8, 8], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 6]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1)]","[2, 8]",2,"(12, 11)","(3, 6)","(7, 2)",4
5,noise0.1_softmaxBeta2.5_11,"[459, 913, 1385, 1862, 2319, 2773, 3228, 3683, 4143, 4599, 5062, 5543, 6006, 6459, 6913, 7373]","[(2, 12), [3, 12], [4, 12], [4, 11], [4, 10], [4, 9], [4, 8], [4, 7], [5, 7], [5, 6], [6, 6], [6, 5], [6, 4], [6, 3], [6, 2], [6, 1], [7, 1]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]",[],0,"(2, 12)","(7, 1)","(13, 7)",2
6,noise0.1_softmaxBeta2.5_11,"[446, 891, 1349, 1818, 2282, 2736, 3182, 3624, 4067, 4533, 4996, 5457, 5901, 6373]","[(1, 13), [2, 13], [2, 12], [3, 12], [3, 11], [4, 11], [5, 11], [6, 11], [7, 11], [7, 10], [7, 9], [8, 9], [9, 9], [10, 9], [10, 8]]","[(1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1)]",[9],1,"(1, 13)","(6, 4)","(10, 8)",6
7,noise0.1_softmaxBeta2.5_11,"[499, 945, 1413, 1879, 2326, 2784, 3230, 3680, 4127, 4575, 5023, 5471, 5924, 6371, 6820, 7265, 7715]","[(2, 13), [2, 12], [2, 11], [3, 11], [4, 11], [4, 10], [4, 9], [4, 8], [5, 9], [5, 8], [4, 9], [4, 8], [4, 7], [5, 7], [6, 7], [6, 6], [7, 6], [7, 5]]","[(0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1)]","[8, 10]",2,"(2, 13)","(7, 5)","(10, 8)",2
8,noise0.1_softmaxBeta2.5_11,"[454, 909, 1436, 1905, 2357, 2825, 3293, 3788, 4275, 4763, 5245, 5723, 6196, 6655, 7119, 7590]","[(1, 2), [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [6, 6], [7, 6], [8, 6], [9, 6], [10, 6], [10, 7], [11, 7], [12, 7]]","[(1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0)]",[],0,"(1, 2)","(12, 7)","(6, 13)",4
9,noise0.1_softmaxBeta2.5_11,"[462, 921, 1399, 1874, 2360, 2822, 3281, 3744, 4199, 4652, 5111, 5566, 6018, 6473, 6927]","[(13, 5), [12, 5], [11, 5], [11, 6], [11, 7], [10, 7], [9, 8], [9, 9], [8, 9], [7, 9], [7, 10], [6, 10], [7, 9], [6, 9], [6, 10], [5, 10]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0)]","[6, 12]",2,"(13, 5)","(8, 13)","(5, 10)",6
