,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0.1_softmaxBeta2.5_7,"[546, 997, 1474, 1998, 2478, 2939, 3396, 3856, 4376, 4876, 5357, 5862, 6349, 6831, 7320, 7802, 8307, 8773]","[(9, 2), [9, 1], [8, 1], [7, 1], [8, 0], [7, 0], [7, 1], [6, 1], [5, 1], [4, 1], [3, 1], [3, 2], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [1, 6], [1, 7]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1)]","[1, 4]",2,"(9, 2)","(4, 10)","(1, 7)",4
1,noise0.1_softmaxBeta2.5_7,"[473, 947, 1456, 1971, 2427, 2882, 3337, 3792, 4250, 4734, 5193, 5647, 6105, 6559, 7016, 7471]","[(2, 2), [2, 3], [3, 3], [3, 4], [4, 4], [5, 4], [6, 4], [6, 5], [6, 6], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6], [11, 7], [12, 7], [13, 7]]","[(0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0)]",[],0,"(2, 2)","(13, 7)","(7, 13)",10
2,noise0.1_softmaxBeta2.5_7,"[462, 921, 1398, 1873, 2331, 2789, 3248, 3707, 4167, 4628, 5089, 5550, 6013, 6502]","[(9, 3), [9, 4], [8, 4], [8, 5], [7, 5], [7, 6], [7, 7], [6, 7], [5, 7], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0)]",[9],1,"(9, 3)","(4, 11)","(1, 8)",6
3,noise0.1_softmaxBeta2.5_7,"[461, 919, 1393, 1868, 2328, 2785, 3244, 3701, 4159, 4616, 5077, 5535]","[(10, 10), [10, 9], [9, 9], [9, 8], [8, 8], [8, 7], [8, 6], [8, 5], [8, 4], [7, 3], [6, 3], [6, 2], [5, 2]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0)]",[9],1,"(10, 10)","(2, 5)","(5, 2)",6
4,noise0.1_softmaxBeta2.5_7,"[465, 924, 1399, 1871, 2330, 2787, 3300, 3761, 4233, 4694, 5154, 5628, 6110, 6567]","[(11, 2), [10, 2], [9, 2], [9, 3], [9, 4], [9, 5], [8, 5], [8, 6], [7, 6], [7, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[10],1,"(11, 2)","(6, 12)","(1, 7)",10
5,noise0.1_softmaxBeta2.5_7,"[466, 972, 1478, 1968, 2434, 2912, 3376, 3839, 4301, 4767, 5228, 5691, 6157, 6622, 7089]","[(10, 10), [9, 10], [9, 9], [8, 9], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [6, 2], [7, 1], [6, 1], [5, 1]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0)]",[13],1,"(10, 10)","(1, 5)","(5, 1)",4
6,noise0.1_softmaxBeta2.5_7,"[455, 906, 1373, 1842, 2299, 2748, 3197, 3650, 4099, 4547, 4998, 5476, 5929, 6376, 6829, 7280]","[(13, 13), [12, 13], [11, 14], [10, 14], [9, 14], [8, 14], [8, 13], [7, 13], [6, 13], [5, 13], [5, 12], [5, 11], [4, 11], [4, 10], [4, 9], [3, 9], [3, 8]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]",[2],1,"(13, 13)","(3, 8)","(8, 3)",6
7,noise0.1_softmaxBeta2.5_7,"[453, 905, 1372, 1842, 2293, 2744, 3194, 3654, 4106, 4563, 5014, 5465, 5916, 6370, 6822, 7273, 7725]","[(1, 1), [2, 2], [3, 2], [3, 3], [2, 3], [3, 3], [3, 4], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5], [12, 5], [12, 6]]","[(0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]","[1, 4]",2,"(1, 1)","(12, 6)","(6, 12)",10
8,noise0.1_softmaxBeta2.5_7,"[462, 929, 1408, 1885, 2351, 2812, 3269, 3728, 4187, 4646, 5112, 5602, 6062, 6523, 6983]","[(11, 3), [10, 3], [9, 3], [9, 4], [9, 5], [8, 5], [7, 5], [7, 6], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 8]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[],0,"(11, 3)","(6, 13)","(1, 8)",6
9,noise0.1_softmaxBeta2.5_7,"[456, 915, 1387, 1862, 2330, 2861, 3328, 3795, 4262, 4725, 5195, 5664, 6129, 6593, 7061]","[(12, 11), [11, 11], [10, 11], [10, 10], [9, 10], [8, 10], [7, 10], [6, 10], [6, 9], [6, 8], [5, 8], [4, 8], [4, 7], [4, 6], [3, 6], [2, 6]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0)]",[],0,"(12, 11)","(2, 6)","(7, 1)",4
