,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,noise0.67_softmaxBeta2.5_7,"[511, 1014, 1537, 2044, 2553, 3084, 3593, 4097, 4608, 5113, 5620, 6123, 6628, 7129, 7636, 8139, 8646, 9150, 9658, 10163, 10671, 11178, 11685, 12192, 12697, 13202, 13708, 14212, 14718, 15221, 15727, 16234, 16743, 17245, 17782, 18288, 18794, 19301, 19808, 20318, 20824, 21329, 21835, 22339]","[(1, 12), [1, 11], [0, 11], [0, 10], [0, 10], [0, 9], [0, 10], [0, 11], [1, 11], [1, 12], [1, 13], [1, 14], [2, 14], [2, 13], [1, 13], [1, 12], [0, 12], [0, 13], [0, 12], [0, 13], [1, 13], [1, 12], [2, 12], [2, 11], [2, 10], [1, 10], [1, 10], [2, 10], [3, 10], [3, 9], [4, 9], [4, 10], [4, 10], [4, 9], [4, 10], [5, 10], [5, 9], [5, 8], [6, 8], [7, 8], [8, 8], [9, 8], [10, 8], [10, 7], [11, 7]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, 1), (0, -1), (0, 1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (0, 1), (0, 1), (0, -1), (0, 1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0)]",[8],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 2]",1,"(1, 12)","(6, 2)","(11, 7)",10
1,noise0.67_softmaxBeta2.5_7,"[510, 1016, 1540, 2057, 2563, 3074, 3575, 4068, 4565, 5057, 5551, 6073, 6567, 7063, 7561, 8056, 8561, 9054, 9544, 10038, 10530, 11025, 11518, 12024, 12515, 13013, 13511, 14021, 14526, 15037, 15543, 16053, 16559, 17071, 17578, 18088, 18622, 19134, 19634, 20145, 20651, 21161, 21664, 22172, 22662, 23159, 23652, 24146, 24636, 25133, 25627, 26128, 26618, 27111, 27604, 28130, 28620, 29116, 29612, 30105, 30592, 31086, 31580, 32088, 32591, 33098, 33600, 34105, 34601, 35096, 35626, 36135, 36637, 37143, 37650, 38160, 38664, 39172, 39676, 40187, 40692, 41199, 41703, 42207, 42712, 43218, 43721, 44227, 44731, 45237, 45743, 46252, 46757, 47265, 47770, 48277, 48785, 49293, 49800, 50308, 50820, 51327, 51832, 52340, 52848, 53354, 53863, 54371, 54878, 55386, 55893, 56401]","[(11, 2), [11, 1], [12, 1], [13, 1], [12, 1], [13, 1], [13, 0], [12, 0], [12, 1], [12, 0], [12, 1], [12, 0], [11, 0], [12, 0], [13, 0], [12, 0], [12, 1], [12, 2], [12, 3], [13, 3], [14, 3], [14, 2], [14, 2], [14, 1], [14, 0], [14, 1], [14, 2], [14, 1], [14, 0], [14, 0], [14, 0], [14, 1], [13, 1], [13, 0], [14, 0], [14, 1], [14, 2], [13, 2], [13, 1], [13, 2], [13, 3], [13, 2], [13, 3], [13, 2], [13, 1], [14, 1], [14, 2], [14, 3], [14, 4], [13, 4], [13, 3], [12, 3], [12, 4], [12, 5], [13, 5], [13, 6], [13, 5], [12, 5], [12, 6], [12, 7], [13, 7], [12, 7], [12, 6], [12, 5], [13, 5], [13, 4], [14, 4], [14, 3], [14, 4], [14, 3], [13, 3], [14, 3], [14, 4], [13, 4], [12, 4], [13, 4], [14, 4], [13, 4], [14, 4], [14, 5], [13, 5], [14, 5], [13, 5], [12, 5], [13, 5], [13, 6], [13, 5], [14, 5], [13, 5], [12, 5], [12, 4], [12, 3], [11, 3], [11, 4], [10, 4], [11, 4], [10, 4], [10, 5], [9, 5], [10, 5], [10, 4], [10, 5], [10, 5], [9, 5], [8, 5], [8, 6], [8, 7], [8, 8], [8, 9], [8, 10], [7, 10], [7, 11], [6, 11]]","[(0, -1), (0, -1), (1, 0), (-1, 0), (1, 0), (0, -1), (-1, 0), (0, 1), (0, -1), (0, 1), (0, -1), (-1, 0), (1, 0), (1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, 1), (0, 1), (0, -1), (0, -1), (1, 0), (1, 0), (0, 1), (-1, 0), (0, -1), (1, 0), (0, 1), (0, 1), (-1, 0), (0, -1), (0, 1), (0, 1), (0, -1), (0, 1), (0, -1), (0, -1), (1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, -1), (-1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, -1), (-1, 0), (0, 1), (0, 1), (1, 0), (-1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, 1), (0, -1), (-1, 0), (1, 0), (0, 1), (-1, 0), (-1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (0, 1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (1, 0), (0, 1), (0, -1), (1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, 1), (-1, 0), (1, 0), (-1, 0), (0, 1), (-1, 0), (1, 0), (0, -1), (0, 1), (1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",1,"(11, 2)","(6, 11)","(2, 7)",4
2,noise0.67_softmaxBeta2.5_7,"[506, 1012, 1536, 2050, 2555, 3063, 3568, 4072, 4577, 5081, 5585, 6088, 6592, 7097, 7602, 8107, 8613, 9119, 9628, 10132]","[(1, 11), [1, 10], [0, 10], [0, 9], [0, 8], [0, 7], [0, 6], [0, 7], [0, 6], [0, 5], [0, 4], [0, 3], [0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [5, 3], [5, 2], [6, 2]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0)]",[12],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",1,"(1, 11)","(6, 2)","(10, 6)",6
3,noise0.67_softmaxBeta2.5_7,"[507, 1017, 1543, 2049, 2554, 3060, 3567, 4070, 4574, 5077, 5613, 6115, 6621, 7123, 7629, 8131, 8635, 9139, 9647, 10149, 10658, 11160, 11666, 12168, 12676, 13180, 13687, 14188, 14696, 15200, 15710, 16212, 16719, 17226, 17733, 18236, 18744, 19248, 19757, 20259, 20766, 21270, 21777, 22281, 22786, 23290, 23795, 24302, 24808, 25311, 25820, 26323, 26828, 27334, 27840, 28347, 28852, 29358, 29861, 30364, 30870, 31377, 31884, 32388, 32892, 33397, 33901, 34402, 34905, 35437, 35941, 36445, 36946, 37432, 37917, 38403, 38889, 39379, 39880, 40372, 40875, 41374, 41878, 42380, 42887, 43392, 43896, 44397, 44902, 45402, 45903, 46400, 46901, 47404, 47905, 48406, 48910]","[(4, 9), [3, 9], [3, 10], [3, 9], [2, 9], [2, 10], [1, 10], [1, 9], [2, 9], [1, 9], [0, 9], [1, 9], [1, 8], [1, 9], [1, 8], [1, 7], [1, 6], [0, 6], [1, 6], [1, 7], [0, 7], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13], [0, 13], [0, 14], [1, 14], [0, 14], [1, 14], [2, 14], [3, 14], [2, 14], [2, 13], [1, 13], [2, 13], [1, 13], [2, 13], [2, 12], [2, 13], [3, 13], [3, 14], [3, 13], [4, 13], [4, 12], [4, 11], [4, 12], [4, 13], [4, 14], [5, 14], [6, 14], [6, 13], [5, 13], [4, 13], [5, 13], [5, 14], [5, 13], [5, 14], [4, 14], [5, 14], [6, 14], [7, 14], [8, 14], [8, 13], [8, 14], [8, 13], [8, 14], [8, 13], [8, 12], [7, 12], [6, 12], [6, 13], [6, 12], [6, 11], [5, 11], [5, 10], [6, 10], [5, 10], [6, 10], [7, 10], [8, 10], [8, 11], [9, 11], [8, 11], [9, 11], [9, 10], [10, 10], [10, 9], [11, 9], [11, 8], [11, 7], [11, 6], [11, 5], [11, 4], [12, 4]]","[(1, 0), (0, 1), (0, -1), (-1, 0), (0, 1), (-1, 0), (0, -1), (1, 0), (-1, 0), (-1, 0), (1, 0), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (-1, 0), (1, 0), (0, 1), (-1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (0, -1), (-1, 0), (1, 0), (-1, 0), (1, 0), (0, -1), (0, 1), (1, 0), (0, 1), (0, -1), (1, 0), (0, -1), (0, -1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (0, -1), (-1, 0), (-1, 0), (1, 0), (0, 1), (0, -1), (0, 1), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (0, -1), (0, 1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (-1, 0), (0, -1), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (-1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]",[1],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 2]",1,"(4, 9)","(9, 1)","(12, 4)",6
4,noise0.67_softmaxBeta2.5_7,"[509, 1019, 1543, 2059, 2567, 3074, 3583, 4089, 4596, 5103, 5614, 6122, 6635, 7143, 7659, 8168, 8681, 9191, 9705, 10214, 10758, 11268, 11781, 12290, 12804, 13314, 13827, 14336]","[(1, 9), [2, 9], [1, 9], [1, 8], [0, 8], [0, 7], [0, 6], [0, 7], [0, 6], [0, 5], [0, 6], [1, 6], [2, 7], [2, 7], [3, 7], [2, 7], [3, 7], [2, 7], [2, 7], [3, 7], [4, 7], [5, 7], [5, 6], [6, 6], [7, 6], [7, 5], [8, 5], [8, 4], [9, 4]]","[(1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (0, 1), (1, 0), (0, -1), (0, -1), (1, 0), (-1, 0), (1, 0), (-1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0)]",[12],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2]",1,"(1, 9)","(6, 1)","(9, 4)",2
5,noise0.67_softmaxBeta2.5_7,"[507, 1011, 1529, 2036, 2540, 3040, 3545, 4047, 4552, 5056, 5562, 6067, 6572, 7079, 7586, 8087, 8591, 9096, 9602, 10105, 10610, 11115, 11622, 12124, 12625, 13126, 13628, 14132, 14639, 15144, 15655, 16158, 16667, 17171, 17678, 18211, 18715, 19219, 19723, 20228, 20728, 21234, 21740, 22244, 22746, 23249, 23753, 24259, 24761, 25267, 25771, 26276, 26776, 27277, 27779, 28283, 28787, 29292, 29797, 30303, 30807, 31313, 31819, 32322, 32826, 33332, 33836, 34341, 34845, 35350, 35853, 36357, 36859, 37393, 37895, 38400, 38902, 39406, 39908, 40412, 40915, 41418, 41920, 42418, 42915, 43415, 43915, 44417, 44920, 45428, 45932, 46430, 46922, 47420, 47913, 48412, 48908, 49407, 49906, 50405, 50897, 51394, 51894, 52399, 52901, 53406, 53935, 54440, 54939]","[(11, 3), [11, 4], [11, 3], [10, 2], [10, 1], [9, 1], [9, 0], [8, 0], [8, 1], [7, 1], [8, 1], [7, 1], [6, 1], [6, 0], [7, 0], [8, 0], [8, 1], [8, 0], [8, 1], [9, 1], [9, 2], [8, 2], [9, 2], [9, 3], [8, 3], [9, 3], [9, 2], [9, 1], [9, 0], [10, 0], [11, 0], [10, 0], [9, 0], [10, 0], [11, 0], [12, 0], [11, 0], [10, 0], [9, 0], [9, 1], [10, 1], [11, 1], [10, 1], [10, 0], [10, 0], [10, 0], [9, 0], [8, 0], [9, 0], [9, 1], [8, 1], [8, 2], [8, 1], [7, 1], [8, 1], [7, 1], [8, 1], [9, 1], [9, 0], [9, 1], [8, 1], [9, 1], [9, 0], [10, 0], [10, 1], [10, 2], [10, 1], [9, 1], [9, 2], [8, 2], [7, 2], [7, 1], [6, 1], [6, 0], [7, 0], [8, 0], [8, 1], [9, 1], [9, 0], [10, 0], [9, 0], [10, 0], [11, 0], [10, 0], [10, 0], [9, 0], [9, 1], [9, 0], [8, 0], [9, 0], [10, 0], [9, 0], [8, 0], [9, 0], [8, 0], [8, 1], [8, 2], [8, 3], [7, 3], [6, 3], [5, 3], [5, 4], [5, 5], [4, 5], [4, 6], [3, 6], [3, 7], [2, 7], [1, 7], [1, 8]]","[(0, 1), (0, -1), (1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, 1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (0, -1), (1, 0), (1, 0), (0, 1), (0, -1), (0, 1), (1, 0), (0, 1), (-1, 0), (1, 0), (0, 1), (-1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (-1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (1, 0), (1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (1, 0), (0, 1), (-1, 0), (0, 1), (0, -1), (-1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (0, -1), (0, 1), (-1, 0), (1, 0), (0, -1), (1, 0), (0, 1), (0, 1), (0, -1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (1, 0), (1, 0), (0, 1), (1, 0), (0, -1), (1, 0), (-1, 0), (1, 0), (1, 0), (-1, 0), (0, -1), (-1, 0), (0, 1), (0, -1), (-1, 0), (1, 0), (1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1)]",[3],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 2, 2, 0]",1,"(11, 3)","(6, 13)","(1, 8)",2
6,noise0.67_softmaxBeta2.5_7,"[507, 1015, 1531, 2035, 2542, 3047, 3555, 4060, 4568, 5074, 5582, 6088, 6595, 7102, 7609, 8115, 8624, 9134, 9641, 10147, 10657, 11162, 11670, 12173, 12681, 13187, 13694, 14228, 14735, 15242, 15751, 16263, 16771, 17283, 17790, 18301, 18809, 19321, 19829, 20340, 20849, 21362, 21869]","[(2, 2), [2, 1], [2, 0], [1, 0], [1, 1], [1, 0], [2, 0], [1, 1], [1, 2], [0, 2], [0, 2], [0, 2], [1, 2], [2, 2], [2, 3], [1, 3], [1, 2], [1, 3], [1, 4], [1, 3], [1, 2], [1, 3], [1, 4], [0, 4], [0, 5], [1, 5], [1, 6], [1, 7], [2, 7], [1, 7], [2, 7], [2, 8], [2, 9], [1, 9], [2, 9], [2, 10], [3, 10], [3, 11], [4, 11], [5, 11], [6, 11], [6, 12], [7, 12], [7, 13]]","[(0, -1), (0, -1), (-1, 0), (0, 1), (0, -1), (1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (1, 0), (1, 0), (0, 1), (-1, 0), (0, -1), (0, 1), (0, 1), (0, -1), (0, -1), (0, 1), (0, 1), (-1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (-1, 0), (1, 0), (0, 1), (0, 1), (-1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1)]",[7],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2]",1,"(2, 2)","(13, 7)","(7, 13)",4
7,noise0.67_softmaxBeta2.5_7,"[505, 1006, 1527, 2023, 2519, 3005, 3525, 4006, 4495, 4978, 5463, 5944, 6444, 6942, 7443, 7943, 8435, 8933, 9435, 9918, 10402, 10883, 11368, 11863, 12366, 12868, 13371, 13872, 14374, 14875, 15374, 15871, 16368, 16867, 17369, 17869, 18366, 18865, 19396, 19896, 20397, 20898, 21400, 21901, 22404, 22906, 23407, 23909, 24410, 24909, 25415, 25913, 26419]","[(10, 3), [10, 2], [9, 2], [9, 1], [8, 1], [8, 0], [8, 1], [8, 0], [7, 0], [7, 1], [7, 0], [6, 0], [6, 0], [5, 0], [6, 0], [5, 0], [5, 1], [4, 1], [5, 1], [5, 0], [6, 0], [5, 0], [4, 0], [4, 1], [5, 1], [4, 1], [3, 1], [2, 1], [1, 1], [2, 1], [2, 0], [2, 1], [2, 0], [2, 1], [2, 0], [3, 0], [2, 0], [2, 1], [3, 1], [2, 1], [3, 1], [2, 1], [2, 2], [2, 1], [2, 2], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [1, 7], [1, 8]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, 1), (0, -1), (-1, 0), (0, 1), (0, -1), (-1, 0), (0, -1), (-1, 0), (1, 0), (-1, 0), (0, 1), (-1, 0), (1, 0), (0, -1), (1, 0), (-1, 0), (-1, 0), (0, 1), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (0, -1), (0, 1), (0, -1), (0, 1), (0, -1), (1, 0), (-1, 0), (0, 1), (1, 0), (-1, 0), (1, 0), (-1, 0), (0, 1), (0, -1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 0, 1, 2, 2, 2, 2, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,"(10, 3)","(5, 12)","(1, 8)",10
8,noise0.67_softmaxBeta2.5_7,"[502, 1008, 1530, 2048, 2553, 3063, 3567, 4076, 4579, 5086, 5586, 6093, 6596, 7104, 7604, 8110, 8619, 9128, 9632, 10144, 10647]","[(2, 1), [2, 2], [1, 2], [2, 2], [1, 2], [0, 2], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [1, 6], [1, 7], [2, 7], [3, 7], [3, 8], [4, 8], [5, 8], [5, 9], [6, 9], [7, 9], [7, 10]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1)]","[3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 2]",2,"(2, 1)","(11, 6)","(7, 10)",4
9,noise0.67_softmaxBeta2.5_7,"[513, 1020, 1537, 2036, 2528, 3016, 3513, 4011, 4548, 5051, 5557, 6062, 6570, 7071, 7581, 8087, 8590, 9092, 9598, 10106, 10613, 11120, 11631, 12137, 12646, 13150, 13658, 14165, 14671, 15174, 15680, 16189, 16697, 17203, 17710, 18215, 18721, 19227, 19735, 20243, 20753, 21287, 21797, 22304, 22813, 23322, 23826, 24335, 24840, 25345, 25851, 26360, 26866, 27375, 27882, 28390, 28898, 29407, 29912, 30418, 30923, 31430, 31937, 32446, 32952, 33460, 33968, 34476]","[(4, 12), [4, 13], [5, 14], [6, 14], [5, 14], [4, 14], [4, 14], [4, 13], [3, 13], [3, 12], [3, 13], [3, 12], [3, 13], [2, 14], [3, 14], [2, 14], [3, 14], [3, 14], [2, 14], [1, 14], [0, 14], [0, 13], [0, 12], [0, 11], [0, 10], [0, 9], [0, 8], [1, 8], [1, 9], [0, 9], [1, 9], [0, 9], [0, 10], [0, 11], [1, 11], [0, 11], [0, 11], [0, 10], [1, 10], [1, 11], [1, 10], [1, 11], [1, 12], [0, 12], [0, 11], [0, 12], [0, 13], [0, 13], [0, 12], [1, 12], [1, 11], [2, 11], [2, 10], [2, 9], [2, 8], [2, 7], [2, 6], [3, 6], [2, 6], [3, 6], [4, 6], [4, 5], [5, 5], [6, 5], [6, 4], [7, 4], [8, 4], [8, 3], [9, 3]]","[(0, 1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (-1, 0), (0, -1), (0, 1), (0, -1), (0, 1), (0, -1), (1, 0), (-1, 0), (1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, 1), (-1, 0), (1, 0), (-1, 0), (0, 1), (0, 1), (1, 0), (-1, 0), (-1, 0), (0, -1), (1, 0), (0, 1), (0, -1), (0, 1), (0, 1), (-1, 0), (0, -1), (0, 1), (0, 1), (-1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (-1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0)]","[2, 13]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",2,"(4, 12)","(9, 3)","(13, 7)",10
